Brand,Stockcode,Description,Special Order Only,Sold As,Dealer excl GST,RRP in GST,Category
WILLIAMS AV,WFT8,WILLIAMS AV WAVECAST 8 CHANNEL,*,EA,8053.36,,WI-FI SOLUTIONS
WILLIAMS AV,WFT8D,WILLIAMS AV WAVECAST 8 CHANNEL W DANTE,*,EA,8827.07,,WI-FI SOLUTIONS
WILLIAMS AV,PKT 2-0SYS-1,WILLIAMS AV PATIENT COMMUNICATION KIT,*,EA,872.4637681,,POCKETALKER PERSONAL AMPLIFIER
WILLIAMS AV,PKT2.0-0,WILLIAMS AV POCKETALKER 2.0 PERSONAL AMPLIFIER,,EA,523.34,,POCKETALKER PERSONAL AMPLIFIER
WILLIAMS AV,PKT2-0EH,WILLIAMS AV POCKETALKER 2.0 PERSONAL AMPLIFIER,,EA,631.884058,,POCKETALKER PERSONAL AMPLIFIER
WILLIAMS AV,PKTD1-EH,WILLIAMS AV ULTRA PERSONAL AMPLIFIER W/ EAR 013,,EA,459.1304348,,POCKETALKER PERSONAL AMPLIFIER
WILLIAMS AV,ACCHG001,WILLIAMS AV USB POWER BLOCK & CABLE USE WITH WAV PRO RECEIVER (WFR2),*,EACH,99.63,,ACCESSORIES
WILLIAMS AV,ACCHG406-00,WILLIAMS AV 6 SLOT CHARGER FOR USE WITH WAV PRO RECEIVER (WFR2),*,EACH,273.47,,ACCESSORIES
WILLIAMS AV,ACLC12,WILLIAMS AV COUNTER LOOP COIL,*,EA,107.2463768,,ACCESSORIES
WILLIAMS AV,ADP010,WILLIAMS AV 3.5MM STEREO JACK TO 3.5MM MONO PLUG,*,EA,13.08,,ACCESSORIES
WILLIAMS AV,BAT001-2,WILLIAMS AV 1.5-VOLT AA ALKALINE BATTERIES X2,*,2 PK,17.57,,ACCESSORIES
WILLIAMS AV,BAT010-2,WILLIAMS AV 1.5-volt AAA alkaline batteries x2,*,2 PK,17.57,,ACCESSORIES
WILLIAMS AV,BAT020,WILLIAMS AV REPLACEMENT LIPO BATTERY FOR IR RX20,*,EA,46.73,,ACCESSORIES
WILLIAMS AV,BAT022-2,WILLIAMS AV 1.2v AAA rechargeable NiMH battery x2,*,2 PK,39.07,,ACCESSORIES
WILLIAMS AV,BAT026-2,WILLIAMS AV 1.2v AA rechargeable NiMH battery x2,,2 PK,41.01,,ACCESSORIES
WILLIAMS AV,BAT040,WILLIAMS AV MOUNTING BRACKET FOR DLT 400 AND DLR 400,*,2 PK,104.68,,ACCESSORIES
WILLIAMS AV,BAT100,WILLIAMS AV Replacement battery for Digi-Wave DLT,*,EA,127.11,,ACCESSORIES
WILLIAMS AV,BAT100KT,WILLIAMS AV Replacement battery+ PLT012 opening tool,*,EA,130.85,,ACCESSORIES
WILLIAMS AV,BAT102,WILLIAMS AV REPLACEMENT BATTERY FOR DLT 400 & DLR 40,*,2 PK,69.16,,ACCESSORIES
WILLIAMS AV,BAT102-KT,WILLIAMS AV OPENING TOOL FOR DIGIWAVE DLT 400 & DLR,*,2 PK,69.16,,ACCESSORIES
WILLIAMS AV,BAT105,WILLIAMS AV REPLACEMENT BATTERY FOR DIGI-WAVE DWT410 MIC TRANSCEIVER,*,EA,73.62318841,,ACCESSORIES
WILLIAMS AV,BATAP11A,WILLIAMS AV Rechargeable NiMH battery for WIR RX18,*,EA,56.08,,ACCESSORIES
WILLIAMS AV,BATKT6-03,WILLIAMS AV CHARGER KIT WITH CHG 3502,*,EA,322.3,,ACCESSORIES
WILLIAMS AV,BATKT7,WILLIAMS AV POCKETALKER 2.0 RECHARGEABLE BATTERY KIT,*,2 PK,142.6086957,,ACCESSORIES
WILLIAMS AV,BKT024,WILLIAMS AV Omnidirectional wall/ceiling mount,*,EA,121.12,,ACCESSORIES
WILLIAMS AV,BKT031,WILLIAMS AV WHITE WALL PLATE MOUNT,*,EA,183.37,,ACCESSORIES
WILLIAMS AV,BKT040,WILLIAMS AV MOUNTING BRACKET FOR DLT 400 & DLR400RCH,*,EA,130.4,,ACCESSORIES
WILLIAMS AV,CCS029,WILLIAMS AV SMALL ACCESSORY BRIEFCASE UPTO 6 DLT/DLR,*,EA,332.09,,ACCESSORIES
WILLIAMS AV,CCS029DW,WILLIAMS AV SMALL DIGIWAVE BRIEFCASE UPTO 6 DLT OR D,*,EA,361.36,,ACCESSORIES
WILLIAMS AV,CCS030,WILLIAMS AV LARGE CUSTOMISABLE BRIEFCASE WITH FOAM,,EA,304.87,,ACCESSORIES
WILLIAMS AV,CCS030DW,WILLIAMS AV LARGE DIGIWAVE BREIFCASE UPTO 8 DLT,*,EA,364.5,,ACCESSORIES
WILLIAMS AV,CCS042DW,WILLIAMS AV LARGE HEAVDUTY DIGIWAVE CASE UPTP 10 DLT,*,EA,1015.74,,ACCESSORIES
WILLIAMS AV,CCS043,WILLIAMS AV CARRY CASE FOR DIGI-WAVE DLT AND DLR,*,EA,144.57,,ACCESSORIES
WILLIAMS AV,CCS044BK,WILLIAMS AV BLACK SILICONE SKIN FOR DIGIWAVE DLT,*,EA,44.86,,ACCESSORIES
WILLIAMS AV,CCS044BL,WILLIAMS AV BLUE SILICONE SKIN FOR DIGIWAVE DLT,*,EA,44.86,,ACCESSORIES
WILLIAMS AV,CCS044GN,WILLIAMS AV GREEN SILICONE SKIN FOR DIGIWAVE DLT,*,EA,44.86,,ACCESSORIES
WILLIAMS AV,CCS044GR,WILLIAMS AV GREY SILICONE SKIN FOR DIGIWAVE DLT,*,EA,44.86,,ACCESSORIES
WILLIAMS AV,CCS044RD,WILLIAMS AV RED SILICONE SKIN FOR DIGIWAVE DLT,*,EA,44.86,,ACCESSORIES
WILLIAMS AV,CCS045,WILLIAMS AV BELT CLIP FOR DIGIWAVE DLT OR DLR,*,EA,41.12,,ACCESSORIES
WILLIAMS AV,CCS053,WILLIAMS AV HEAVYDUTY CARRY CASE + WHEELS 60 SLOT X2,*,2 PK,2722.35,,ACCESSORIES
WILLIAMS AV,CCS054,WILLIAMS AV HEAVYDUTY CASE WHEELS 60 SLOT & OPEN BAY,*,EA,2806.54,,ACCESSORIES
WILLIAMS AV,CCS056,WILLIAMS AV WATERPROOF HEAVY-DUTY BRIEFCASE,*,EA,703.21,,ACCESSORIES
WILLIAMS AV,CCS05626,WILLIAMS AV LARGE WATER RISISTANT CARRY CASE,*,EA,721.1594203,,ACCESSORIES
WILLIAMS AV,CCS05635,WILLIAMS AV SYSTEM CARRY CASE,*,EA,703.21,,ACCESSORIES
WILLIAMS AV,CCS056DW11,WILLIAMS AV DIGI-WAVE BRIEFCASE,*,EA,703.21,,ACCESSORIES
WILLIAMS AV,CCS056DW40,WILLIAMS AV DIGI-WAVE BRIEFCASE (CCS030DW40),*,EA,703.21,,ACCESSORIES
WILLIAMS AV,CCS056S,WILLIAMS AV SYSTEM CARRY CASE WITH 15 SLOTS.,*,EA,703.21,,ACCESSORIES
WILLIAMS AV,CCS060BK,WILLIAMS AV BLACK SILICONE SKIN FOR DIGIWAVE DLR,*,EA,58.62,,ACCESSORIES
WILLIAMS AV,CCS060BL,WILLIAMS AV BLUE SILICONE SKIN FOR DIGIWAVE DLR,*,EA,58.62,,ACCESSORIES
WILLIAMS AV,CCS060GN,WILLIAMS AV GREEN SILICONE SKIN FOR DIGIWAVE DLR,*,EA,58.62,,ACCESSORIES
WILLIAMS AV,CCS060GR,WILLIAMS AV GREY SILICONE SKIN FOR DIGIWAVE DLR,*,EA,58.62,,ACCESSORIES
WILLIAMS AV,CCS060RD,WILLIAMS AV RED SILICONE SKIN FOR DIGIWAVE DLR,*,EA,58.62,,ACCESSORIES
WILLIAMS AV,CCS061BK,WILLIAMS AV BLACK SILICONE SKIN FOR DIGIWAVE 400,*,EA,58.62,,ACCESSORIES
WILLIAMS AV,CCS061BL,WILLIAMS AV BLUE SILICONE SKIN FOR DIGIWAVE 400,*,EA,58.62,,ACCESSORIES
WILLIAMS AV,CCS061GR,WILLIAMS AV GREY SILICONE SKIN FOR DIGIWAVE 400,*,EA,58.62,,ACCESSORIES
WILLIAMS AV,CCS061RD,WILLIAMS AV RED SILICONE SKIN FOR DIGIWAVE 400,*,EA,58.62,,ACCESSORIES
WILLIAMS AV,CCS063BK,WILLIAMS AV BLACK PROTECTIVE BELT CASE FOR DIGIWAVE 400,*,EA,95.7,,ACCESSORIES
WILLIAMS AV,CHG1012PRO,WILLIAMS AV 12BAY CHARGER + CASE FOR DLT & DLR,*,EA,1531.83,,ACCESSORIES
WILLIAMS AV,CHG102,WILLIAMS AV 2BAY CHARGER FOR DLT & DLR,,EA,145.02,,ACCESSORIES
WILLIAMS AV,CHG3502-03,WILLIAMS AV 2BAY CHARGER FOR FM OR IR BODYPACKS,,EA,302.78,,ACCESSORIES
WILLIAMS AV,CHG3512,WILLIAMS AV 12BAY CHARGER FOR FM OR IR BODYPACKS,,EA,1416.17,,ACCESSORIES
WILLIAMS AV,CHG3512PRO,WILLIAMS AV MULTIBAY CHARGER WITH CASE FOR FM OR IR,*,EA,1901.57,,ACCESSORIES
WILLIAMS AV,CHG412,WILLIAMS AV 12 BAY CHARGER FOR DIGIWAVE,*,EA,1301.69,,ACCESSORIES
WILLIAMS AV,CHG412PRO,WILLIAMS AV CHARGER WITH CASE 12 BAY,*,EA,1750.99,,ACCESSORIES
WILLIAMS AV,CLP016,WILLIAMS AV BELT CLIP FOR PKT D1 POCKETALKER PERSONAL AMPLIFIER.,*,EA,13.91304348,,ACCESSORIES
WILLIAMS AV,CLP023,WILLIAMS AV PLASTIC BELTCLIP FOR FM & IR BODYPACKS,*,EA,19.55,,ACCESSORIES
WILLIAMS AV,CLP026,WILLIAMS AV BELT CLIP FOR PKT 2.0 POCKETALKER PERSONAL AMPLIFIER,*,EA,13.33333333,,ACCESSORIES
WILLIAMS AV,CLP090,WILLIAMS AV CLIP FOR MIC 054 OR MIC 090 LAPEL MICS,*,EA,25.39,,ACCESSORIES
WILLIAMS AV,EAR008,WILLIAMS AV OVER-EAR HOOK EARPHONE,*,EA,54.7,,ACCESSORIES
WILLIAMS AV,EAR010,WILLIAMS AV REPLACEMENT EARPAD FOR EAR 008,*,EA,11.74,,ACCESSORIES
WILLIAMS AV,EAR013,WILLIAMS AV Single mini earbud.,*,EA,52.75,,ACCESSORIES
WILLIAMS AV,EAR014,WILLIAMS AV Dual mini earbud.,*,EA,58.62,,ACCESSORIES
WILLIAMS AV,EAR015-10,WILLIAMS AV EARBUD REPLACEMENT PADS (10 PACK),*,10 PK,25.39,,ACCESSORIES
WILLIAMS AV,EAR015-100,WILLIAMS AV EARBUD REPLACEMENT PADS (100 PACK),*,100 PK,164.08,,ACCESSORIES
WILLIAMS AV,EAR022,WILLIAMS AV SURROUND EARPHONE,*,EA,54.7,,ACCESSORIES
WILLIAMS AV,EAR035,WILLIAMS AV REPLACEMENT EARPADS,*,PAIR,17.57,,ACCESSORIES
WILLIAMS AV,EAR041,WILLIAMS AV SINGLE IN-EAR INSLATION EARPHONE,*,EA,62.5,,ACCESSORIES
WILLIAMS AV,EAR042,WILLIAMS AV DUAL STEREO ISOLATION EARPHONES,*,EA,68.38,,ACCESSORIES
WILLIAMS AV,EAR043,WILLIAMS AV REPLACEMENT EARTIPS FOR EAR041 & EAR042,*,PAIR,13.68,,ACCESSORIES
WILLIAMS AV,EAR045-100,WILLIAMS AV SANITARY HEADPHONE COVERS-WHITE (100 PC),*,100 PK,179.71,,ACCESSORIES
WILLIAMS AV,EAR045-100BK,WILLIAMS AV SANITARY HEADPHONE COVERS-BLK (100 PC),*,100 PK,179.71,,ACCESSORIES
WILLIAMS AV,EAR055-100,WILLIAMS AV SANITARY HEADPHONE COVERS LARGE (100 PC),*,100 PK,181.65,,ACCESSORIES
WILLIAMS AV,EAR088,WILLIAMS AV REPLACEMENT GEL EARPADS  MIC088 & HED040,*,PAIR,236.35,,ACCESSORIES
WILLIAMS AV,EAR240,WILLIAMS AV EARTIP REPLACEMENT FOR WIRRX18 (PAIR),*,PAIR,19.55,,ACCESSORIES
WILLIAMS AV,FMP036,WILLIAMS AV FOAM INSERT FOR CCS029  CCS030 (6 SLOT),*,EA,70.32,,ACCESSORIES
WILLIAMS AV,FMP039,WILLIAMS AV FOAM INSERT FOR CCS 029 (6 SLOT),*,EA,62.5,,ACCESSORIES
WILLIAMS AV,FMP042,WILLIAMS AV FOAM INSERT FOR CCS 042 (12 SLOT),*,EA,125.01,,ACCESSORIES
WILLIAMS AV,FMP048,WILLIAMS AV FOAM INSERT FOR CCS053 CCS 054 (60 SLOT),*,EA,914.17,,ACCESSORIES
WILLIAMS AV,FMP049,WILLIAMS AV FOAM INSERT FOR CCS 054 (TRAY),*,EA,914.17,,ACCESSORIES
WILLIAMS AV,FMP054,WILLIAMS AV 11-SLOT FOAM INSERT FOR CCS 056 DW 11,*,EA,195.33,,ACCESSORIES
WILLIAMS AV,FMP055,WILLIAMS AV 40-SLOT FOAM INSERT FOR CCS 056 DW 40,*,EA,253.95,,ACCESSORIES
WILLIAMS AV,FMP056,WILLIAMS AV 35-SLOT FOAM INSERT FOR CCS 056 35,*,EA,253.95,,ACCESSORIES
WILLIAMS AV,FMP057,WILLIAMS AV 15-SLOT FOAM INSERT FOR CCS 056 S,*,EA,195.33,,ACCESSORIES
WILLIAMS AV,FMP060,WILLIAMS AV 26-SLOT FOAM INSERT FOR CCS 056 26,*,EA,265.5072464,,ACCESSORIES
WILLIAMS AV,FWT001,WILLIAMS AV LOOP WARNING TAPE,,EA,263.71,,ACCESSORIES
WILLIAMS AV,HED021,WILLIAMS AV FOLDING HEADPHONES (MONO),,EA,54.7,,ACCESSORIES
WILLIAMS AV,HED023,WILLIAMS AV REPLACEMENT EARPADS (PAIR),,EA,17.57,,ACCESSORIES
WILLIAMS AV,HED023-100,WILLIAMS AV REPLACEMENT EARPADS (100 PACK),*,EA,234.4,,ACCESSORIES
WILLIAMS AV,HED024,WILLIAMS AV FOLDING HEADPHONES (STEREO),,EA,54.7,,ACCESSORIES
WILLIAMS AV,HED026,WILLIAMS AV REAR-WEAR HEADPHONES (MONO),*,EA,62.5,,ACCESSORIES
WILLIAMS AV,HED027,WILLIAMS AV HEAVY-DUTY FOLDING HEADPHONES (MONO),,EA,62.5,,ACCESSORIES
WILLIAMS AV,HED036,WILLIAMS AV REAR-WEAR HEADPHONES (STEREO),*,EA,62.5,,ACCESSORIES
WILLIAMS AV,HED040,WILLIAMS AV DUAL EAR MUFF HEADPHONES,*,EA,585.89,,ACCESSORIES
WILLIAMS AV,IC-2,WILLIAMS AV INTERPRETER CONSOLE,*,EA,4668.52,,ACCESSORIES
WILLIAMS AV,IDP008,WILLIAMS AV ADA wall plaque,*,EA,50.47,,ACCESSORIES
WILLIAMS AV,IDP009,WILLIAMS AV ADA wall plaque (loop/T-coil),*,EA,50.47,,ACCESSORIES
WILLIAMS AV,MIC014-R,WILLIAMS AV PLUG MOUNT MIC,,EA,107.44,,ACCESSORIES
WILLIAMS AV,MIC027,WILLIAMS AV HANDHELD UNIDIRECTIONAL MICROPHONE,*,EA,302.78,,ACCESSORIES
WILLIAMS AV,MIC044,WILLIAMS AV NOISE CANCELLING MIC,,EA,293.02,,ACCESSORIES
WILLIAMS AV,MIC0442P,WILLIAMS AV NOISE CANCELLING 2 PLUG HEADSET MIC,,EA,293.02,,ACCESSORIES
WILLIAMS AV,MIC045,WILLIAMS AV DUAL EAR NOISE CANCELLING HEADSET MIC,*,EA,261.69,,ACCESSORIES
WILLIAMS AV,MIC054,WILLIAMS AV Directional lapel microphone  cardioid,*,EA,214.89,,ACCESSORIES
WILLIAMS AV,MIC057,WILLIAMS AV SINGLE MUFF HEADSET MICROPHONE,*,EA,345.81,,ACCESSORIES
WILLIAMS AV,MIC058,WILLIAMS AV Dual-muff headset microphone,*,EA,373.84,,ACCESSORIES
WILLIAMS AV,MIC068,WILLIAMS AV Heavy-duty  dual-muff headset microphone,*,EA,1020.79,,ACCESSORIES
WILLIAMS AV,MIC090,WILLIAMS AV Mini lapel clip omnidirectional mic,*,EA,224.64,,ACCESSORIES
WILLIAMS AV,MIC094,WILLIAMS AV Unidirectional headset microphone  XLR,*,EA,355.15,,ACCESSORIES
WILLIAMS AV,MIC100,WILLIAMS AV Unidirectional headband microphone,*,EA,332.09,,ACCESSORIES
WILLIAMS AV,MIC144,WILLIAMS AV HEADSET MIC 3.5MM TRRS FOR DLT400,,EA,293.02,,ACCESSORIES
WILLIAMS AV,MIC145,WILLIAMS AV DUAL HEADSET MIC 3.5MM TRRS FOR DLT400,,EA,302.78,,ACCESSORIES
WILLIAMS AV,MIC149,WILLIAMS AV TABLETOP CONFERENCE MICROPHONE WITH 3.5MM PLUG,*,EA,341.84,,ACCESSORIES
WILLIAMS AV,MIC157,WILLIAMS AV SINGLE MUFF HEADSET MICROPHONE WITH TRSS PLUG,*,EA,371.15,,ACCESSORIES
WILLIAMS AV,MIC158,WILLIAMS AV DUAL MUFF HEADSET MICROPHONE WITH TRSS PLUG,*,EA,449.29,,ACCESSORIES
WILLIAMS AV,MIC168,WILLIAMS AV HEAVY-DUTY DUAL MUFF HEADSET MICROPHONE,,EA,1053.12,,ACCESSORIES
WILLIAMS AV,MIC188,WILLIAMS AV DUAL-MUFF HARD-HAT HEADSET MICROPHONE WITH TRRS,,EA,519.57,,ACCESSORIES
WILLIAMS AV,MIC401,WILLIAMS AV UNIDIRECTIONAL HEADBAND MICROPHONE,*,EA,322.3,,ACCESSORIES
WILLIAMS AV,MIC414,WILLIAMS AV PLUGMOUNT TRRS MICROPHONE FOR USE WITH DLT400 & DLT400-AIM,*,EA,134.77,,ACCESSORIES
WILLIAMS AV,MIC449,WILLIAMS AV TABLETOP CONFERENCE MICROPHONE WITH TRRS PLUG,,EA,351.6,,ACCESSORIES
WILLIAMS AV,MIC454,WILLIAMS AV UNINDIRECTIONAL WEARABLE LAP MICROPHONE WITH DLT400,*,EA,224.64,,ACCESSORIES
WILLIAMS AV,MLB003,WILLIAMS AV LINKING BAR FOR IRT2,*,EA,52.75,,ACCESSORIES
WILLIAMS AV,NKL001,"WILLIAMS AV Neckloop.  18"" cord",,EA,146.51,,ACCESSORIES
WILLIAMS AV,NKL001-S,"WILLIAMS AV NECKLOOP 18"" CORD.  3.5MM STEREO PLUG",,EA,150.1449275,,ACCESSORIES
WILLIAMS AV,NKL008,"WILLIAMS AV NECKLOOP.  18"" CORD + ADAPTOR",,EA,151.3043478,,ACCESSORIES
WILLIAMS AV,PLC004,"WILLIAMS AV PLASTIC MICROPHONE CLIP, SELF-ADHESIVE, FOR USE WITH WCA 007",*,EA,9.855072464,,ACCESSORIES
WILLIAMS AV,PLE024,WILLIAMS AV BATTERY DOOR FOR PKT D1 POCKETALKER ULTRA PERSONAL AMPLIFIER,*,EA,13.91304348,,ACCESSORIES
WILLIAMS AV,PLE089,WILLIAMS AV REPLACEMENT BATTERY DOOR FOR PKT 2.0,*,EA,13.91304348,,ACCESSORIES
WILLIAMS AV,PLT012,WILLIAMS AV DLT ENCLOSURE OPENING TOOL,*,EA,6.54,,ACCESSORIES
WILLIAMS AV,RCS003,WILLIAMS AV Lanyard for Digi-Wave DLR receiver,*,EA,19.55,,ACCESSORIES
WILLIAMS AV,RCS004,WILLIAMS AV Lanyard for FM and IR body-pack receiver,,EA,16.82,,ACCESSORIES
WILLIAMS AV,RCS004ASM,WILLIAMS AV LANYARD FOR INFRARED WIR RX22-4N BODY-PACK RECEIVER,*,EA,16.8115942,,ACCESSORIES
WILLIAMS AV,RCS008,"WILLIAMS AV WRIST STRAP FOR DIGI-WAVE  8""",*,EA,19.55,,ACCESSORIES
WILLIAMS AV,RCS010,WILLIAMS AV WRIST STRAP FOR DIGI-WAVE SILCONE SKINS,*,EA,24.3,,ACCESSORIES
WILLIAMS AV,RPK005,WILLIAMS AV SINGLE RACK MOUNT KIT,*,KIT,171.9,,ACCESSORIES
WILLIAMS AV,RPK006,WILLIAMS AV DUAL RACK MOUNT KIT,*,EA,195.33,,ACCESSORIES
WILLIAMS AV,RPK010,WILLIAMS AV RACK & WALL MOUNT KIT FOR DL104 HEARING LOOP,*,EA,173.84,,ACCESSORIES
WILLIAMS AV,STD005,WILLIAMS AV TABLETOP STAND FOR MIC 027,*,EA,93.76,,ACCESSORIES
WILLIAMS AV,STD007,WILLIAMS AV TABLETOP TRIPOD STAND FOR IRT2,*,EA,103.52,,ACCESSORIES
WILLIAMS AV,STD008,WILLIAMS AV TV TOP SHELF FOR IR T1,,EA,214.89,,ACCESSORIES
WILLIAMS AV,TFP030,WILLIAMS AV INTERNATIONAL POWER SUPPLY KIT CHG3502,*,EA,82.24,,ACCESSORIES
WILLIAMS AV,TFP044,WILLIAMS AV Switching power supply for IC-2,*,EA,121.12,,ACCESSORIES
WILLIAMS AV,TFP047,WILLIAMS AV Power supply for CHG 1012 charger,*,EA,233.65,,ACCESSORIES
WILLIAMS AV,TFP053,WILLIAMS AV POWER SUPPLY FOR WIRTX9DC AND WIRTX90DC,*,EA,128.98,,ACCESSORIES
WILLIAMS AV,TFP055,WILLIAMS AV A/C POWER SUPPLY FOR IRT1,*,EA,84.01,,ACCESSORIES
WILLIAMS AV,TFP057,WILLIAMS AV POWER SUPPLY FOR IRT2,*,EA,134.77,,ACCESSORIES
WILLIAMS AV,TFP062,"WILLIAMS AV POWER SUPPLY FOR FMT55/FMT55D,WAVECAST WFT5D/WFT8/WFT8D",*,EA,136.75,,ACCESSORIES
WILLIAMS AV,TFP065,WILLIAMS AV POWER SUPPLY FOR IR M1 / IR M1 D,*,EA,283.22,,ACCESSORIES
WILLIAMS AV,WCA007WC,WILLIAMS AV 3.5mm male-to-3.5mm female mono cable,*,EA,42.99,,ACCESSORIES
WILLIAMS AV,WCA008-50,WILLIAMS AV RG59 coaxial cable (50 ft/15m),*,EA,299.08,,ACCESSORIES
WILLIAMS AV,WCA013,WILLIAMS AV Male RCA to male RCA audio cable (3 ft),*,EA,33.2,,ACCESSORIES
WILLIAMS AV,WCA051,WILLIAMS AV XLR-F TO 3-PIN PHOENIX AUDIO CABLE,*,EA,253.95,,ACCESSORIES
WILLIAMS AV,WCA055,WILLIAMS AV 3.5MM MALE-TO-MALE STEREO CABLE FOR IRT1,*,EA,35.18,,ACCESSORIES
WILLIAMS AV,WCA087,WILLIAMS AV AUXILIARY CABLE FOR PPA T46 FM TRANSMITTER. 3.5MM TO 2.5MM,*,EA,43.47826087,,ACCESSORIES
WILLIAMS AV,WCA091,WILLIAMS AV ETHERNET CABLE (7.5M),*,EA,93.76,,ACCESSORIES
WILLIAMS AV,WCA104,WILLIAMS AV XLR-M - XLR-F CABLE (3M),*,EA,101.58,,ACCESSORIES
WILLIAMS AV,WCA105,WILLIAMS AV FEMALE RCA TO MINI-PHOENIX CABLE (10CM),*,EA,64.45,,ACCESSORIES
WILLIAMS AV,WCA106,WILLIAMS AV USB cable for TFP 055 power supply,*,EA,35.18,,ACCESSORIES
WILLIAMS AV,WCA123,WILLIAMS AV POWER EXT CABLE FOR WIRTX9DC AND WIRTX90,*,EA,128.98,,ACCESSORIES
WILLIAMS AV,WCA124,WILLIAMS AV 3.5MM FEMALE TO RCA MALE STEREO CABLE,*,EA,27.37,,ACCESSORIES
WILLIAMS AV,WCC003,WILLIAMS AV RG59 COAXIAL CABLE  75OHM - 30.5CM,*,EA,POA,,ACCESSORIES
WILLIAMS AV,WCC005,WILLIAMS AV RG58 COAXIAL CABLE  50OHM - 30.5CM,*,EA,POA,,ACCESSORIES
WILLIAMS AV,WLC007,WILLIAMS AV AC MAIN POWER CORD (NZ/AU),*,EA,75.7,,ACCESSORIES
WILLIAMS AV,WND002,WILLIAMS AV Windscreen for MIC 054  MIC 014-R,*,EA,19.55,,ACCESSORIES
WILLIAMS AV,WND006,WILLIAMS AV Windscreen for MIC 090  MIC 014,*,EA,19.55,,ACCESSORIES
WILLIAMS AV,WND008,WILLIAMS AV WINDSCREEN FOR MIC044  MIC044 2P  MIC045,,EA,21.5,,ACCESSORIES
WILLIAMS AV,WND009,WILLIAMS AV Windscreen for MIC 094  MIC 100,*,EA,21.5,,ACCESSORIES
WILLIAMS AV,WND012,WILLIAMS AV SANITARY MIC COVER FOR MIC 014 (100 PC),,100 PACK,224.64,,ACCESSORIES
WILLIAMS AV,WND027,WILLIAMS AV WINDSCREEN FOR MIC 027 HANDHELD MIC,*,EA,48.82,,ACCESSORIES
WILLIAMS AV,WND058,WILLIAMS AV WINDSCREEN FOR MIC058  MIC068 AND MIC088,*,EA,21.5,,ACCESSORIES
WILLIAMS AV,BRC-15,WILLIAMS AV PLUG-IN WALL CHARGER FOR IRT-60N & IRT-55N SAPPHIRE TRANSMIT,*,EA,57.39130435,,TEACHLOGIC
WILLIAMS AV,BRC-60,WILLIAMS AV DROP-IN BATTERY CHARGER (CHARGES 2 SAPPHIRE & 1 HANDHELD),,EA,231.79,,TEACHLOGIC
WILLIAMS AV,CCS042,WILLIAMS AV LARGE HEAVYDUTY CARRY CASE IR WITH FOAM,*,EA,918.09,,TEACHLOGIC
WILLIAMS AV,CPS-121,"WILLIAMS AV WALL MOUNT CONTROL PANEL WITH BLUETOOTH, FOR IMA-121 & OTHER",*,EA,744.3478261,,TEACHLOGIC
WILLIAMS AV,ICS-55,WILLIAMS AV CEILING DOME SENSOR/ 6 SENSING DIODES/15M SENSOR CABLE,,EA,478.52,,TEACHLOGIC
WILLIAMS AV,IMA-121,"WILLIAMS AV MATRIX AMPLIFIER WITH SMALL FOOTPRINT, TWO INFRARED RECEIVER",*,EA,1122.318841,,TEACHLOGIC
WILLIAMS AV,IMA-240,"WILLIAMS AV FORUM 232 AMPLIFIER, TWO INFRARED RECEIVERS BASE STATION",*,EA,873.6231884,,TEACHLOGIC
WILLIAMS AV,IMA-540,"WILLIAMS AV MAXIM AMPLIFIER, TWO INFRARED RECEIVERS BASE STATION /REMOTE",*,EA,1196.31,,TEACHLOGIC
WILLIAMS AV,IMA-840,"WILLIAMS AV SPECTRUM 100W AMPLIFIER , TWO INFRARED RECEIVERS",*,EA,1436.521739,,TEACHLOGIC
WILLIAMS AV,IRH-35N,WILLIAMS AV HANDHELD TRANSMITTER/MICROPHONE (CH.A&B),,EA,523.39,,TEACHLOGIC
WILLIAMS AV,IRT-60N,WILLIAMS AV SAPPHIRE TANSMITTER/MICROPHONE(CH.A&B) INC LITHIUM BATTERY,,EA,598.16,,TEACHLOGIC
WILLIAMS AV,SNC-15,WILLIAMS AV 15 FT (4.5M) DUAL SHIELDED PLENUM-RATED SENSOR CABLE,*,EA,37.68115942,,TEACHLOGIC
WILLIAMS AV,SNC-35,WILLIAMS AV 35 FT (10M) DUAL SHIELDED PLENUM-RATED SENSOR CABLE.,*,EA,42.31884058,,TEACHLOGIC
WILLIAMS AV,SNC-50,WILLIAMS AV 50 FT (15M) DUAL SHIELDED PLENUM-RATED SENSOR CABLE.,*,EA,51.01449275,,TEACHLOGIC
WILLIAMS AV,BAC1-00,WILLIAMS AV  INFINIUM AURACAST CONTROLLER ONLY,*,EA,2915.362319,,AURACAST
WILLIAMS AV,BACT1-00,WILLIAMS AV DANTE-ENABLED CONTROLLER & TRANSMITTER PACKAGE,*,EA,4392.69,,AURACAST
WILLIAMS AV,BAR1,WILLIAMS AV MULTI-CHANNEL RECEIVER WITH HIGH RESOLUTION OLED SCREEN,*,EA,633.67,,AURACAST
WILLIAMS AV,BASYS1-00,WILLIAMS AV INFINIUM SYSTEM WITH 2 RECEIVERS,*,EA,6514.27,,AURACAST
WILLIAMS AV,BASYS2-00,WILLIAMS AV INFINIUM SYSTEM WITH 4 RECEIVERS,*,EA,8570.42,,AURACAST
WILLIAMS AV,BASYS3-00,WILLIAMS AV INFINIUM SYSTEM WITH 12 RECEIVERS,*,EA,16786.66667,,AURACAST
