Ingram Part Number,Ingram Part Description,Customer Part Number,Vendor Part Number,EANUPC Code,Plant,Vendor Number,Vendor Name,Size,Weight,Volume,Unit,Category ID,Customer Price,Retail Price,Availability Flag,Available Quantity,Backlog Information,Backlog ETA,License Flag,BOM Flag,Material Long Description,Length,Width,Height,Dimension Unit,Weight Unit,Volume Unit,Category,Material Creation Reason code,Media Code,Material Language Code,Substitute Material,Manufacturer Vendor Number,Sub-Category,Product Family,Purchasing Vendor,Material Change Code,Price Status,New Material Flag,Vendor Subrange,Case Qty,Pallet Qty,Direct Order identifier,Material Status,Release Date,Fulfilment type,Music Copyright Fees,Recycling Fees,Document Copyright Fees,Battery Fees,Customer Price with Tax,Retail Price with Tax,Tax Percent,Discount in Percent,Customer Reservation Number,Customer Reservation Qty,Agreement ID,Level ID,Period,Points,Company code,Customer Currency Code,Customer Price Change Flag,Substitute Flag,Availability (Local Stock),Availability (Central Stock),Creation Reason Type,Creation Reason Value,Plant 01 Available Quantity,Plant 02 Available Quantity,VAT Rate,Product Group,MRP Controller,Shipping Country,Local Stock Backlog Quantity,Local Stock Backlog ETA,Central Stock Backlog Quantity,Central Stock Backlog ETA,Customer Price Including Fees,Total Fees,Category Description,Sub-Category Description,Category ID Description
000000000006496654,MeetingBoard65 Pro All-in-one Display,,1203670,841885123541,NZ01,0000501799,YEALINK,,50.0000,381634.0000,EA,002200,5768.99,7652.74,,37,20,20260804,,,MeetingBoard65 Pro All-in-one Collaboration Display. Supports Teams/Zoom/General mode Incl 4 Stylus Pen. 2YR Warranty,166.0000,104.5000,22.0000,CM,KG,CCM,008,A,,,,0000501799,021,YEALINK Audio/Visual Whiteboards & Presen,0000103724,NEW,A,,478725,0001,9999,,,,,0,0,0,0,6634.34,8800.65,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,37,,,,Z01,NZ,0,, 0,, 5768.99, 0.00,Audio/Visual,Whiteboards & Presentation Devices,Whiteboards
000000000006497347,FloorStand + tray for MeetingBoard 86 PR,,3311085,841885123930,NZ01,0000501799,YEALINK,,10.9000,230846.0000,EA,002200,837.26,1207.58,,14,0,,,,FloorStand with tray for MeetingBoard 86 Pro. 2YR Warranty,144.0000,94.3000,17.0000,CM,KG,CCM,008,N,,,,0000501799,021,YEALINK Audio/Visual Whiteboards & Presen,0000103724,NEW,N,,474928,0001,9999,,,,,0,0,0,0,962.85,1388.72,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,14,,,,Z01,NZ,0,, 0,, 837.26, 0.00,Audio/Visual,Whiteboards & Presentation Devices,Whiteboards
000000000006497348,MeetingBoard86 Pro All-in-one Display,,1203671,841885123558,NZ01,0000501799,YEALINK,,83.2000,599456.0000,EA,002200,9060.35,12018.83,,0,26,20260813,,,MeetingBoard86 Pro All-in-one Collaboration Display. Supports Teams/Zoom/General mode Incl 4 Stylus Pen. 2YR Warranty,208.0000,22.0000,131.0000,CM,KG,CCM,008,B,,,,0000501799,021,YEALINK Audio/Visual Whiteboards & Presen,0000103724,NEW,B,,478725,0001,9999,,,,,0,0,0,0,10419.4,13821.65,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 9060.35, 0.00,Audio/Visual,Whiteboards & Presentation Devices,Whiteboards
000000000006497349,FloorStand + tray for MeetingBoard 75 PR,,3311084,841885123213,NZ01,0000501799,YEALINK,,22.7000,231804.0000,EA,002200,837.26,1207.58,,1,0,,,,FloorStand with tray for MeetingBoard 75 Pro. 2YR Warranty,137.0000,94.0000,18.0000,CM,KG,CCM,008,C,,,,0000501799,021,YEALINK Audio/Visual Whiteboards & Presen,0000103724,NEW,C,,474928,0001,9999,,,,,0,0,0,0,962.85,1388.72,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,1,,,,Z01,NZ,0,, 0,, 837.26, 0.00,Audio/Visual,Whiteboards & Presentation Devices,Whiteboards
000000000006497350,FloorStand + tray for MeetingBoard 65 PR,,3311083,841885123916,NZ01,0000501799,YEALINK,,20.2000,166469.0000,EA,002200,837.26,1207.58,,31,20,20260804,,,FloorStand with tray for MeetingBoard 65 Pro. 2YR Warranty,114.0000,88.5000,16.5000,CM,KG,CCM,008,B,,,,0000501799,021,YEALINK Audio/Visual Whiteboards & Presen,0000103724,NEW,B,,474928,0001,9999,,,,,0,0,0,0,962.85,1388.72,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,31,,,,Z01,NZ,0,, 0,, 837.26, 0.00,Audio/Visual,Whiteboards & Presentation Devices,Whiteboards
000000000006353924,Chg Stand BH70/WH64,,1308144,6938818319950,NZ01,0000501799,YEALINK,1,0.1000,1301.0000,EA,002233,27.70,49.06,,0,0,,,,Charging Stand for BH70/WH64 Hybrid,17.6000,13.2000,5.6000,CM,KG,CCM,000,C,,,,0000501799,027,YEALINK Computers Notebook/Tablet Accesso,0000103724,NEW,C,,477572,0010,9999,,,,,0,0,0,0,31.86,56.42,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 27.7, 0.00,Computers,Notebook/Tablet Accessories,Notebook Docks & Stands
000000000005575086,VCS-TVMOUNT2 KIT - UVC40/A25/A20/A30/A40,,330100053001,6938818306240,NZ01,0000501799,YEALINK,,3.5000,20467.0000,EA,002243,183.15,264.16,,76,0,,,,VCS-TVMOUNT2 KIT - UVC40/A25/A20/A30/A40,84.2000,20.6000,11.8000,CM,KG,CCM,003,C,,,,0000501799,029,YEALINK Displays Monitor/TV Accessories,0000103724,NEW,C,,459884,0001,9999,,,,,0,0,0,0,210.62,303.78,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,76,,,,Z01,NZ,0,, 0,, 183.15, 0.00,Displays,Monitor/TV Accessories,Monitor/Lifts/Arms/Stands/Mounts/Bezels
000000000005575087,TV-CLIP MOUNT,,330100057001,6938818309852,NZ01,0000501799,YEALINK,,0.4750,2037.0000,EA,002243,78.49,113.21,,0,0,,,,TV-Clip Mount,22.0000,14.7000,6.3000,CM,KG,CCM,003,N,,,,0000501799,029,YEALINK Displays Monitor/TV Accessories,0000103724,NEW,N,,474928,0001,0002,,,,,0,0,0,0,90.26,130.19,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 78.49, 0.00,Displays,Monitor/TV Accessories,Monitor/Lifts/Arms/Stands/Mounts/Bezels
000000000006383146,Floor Stand with Tray for Meetingboard65,,3311041,,NZ01,0000501799,YEALINK,,24.8000,271105.4000,EA,002243,748.12,1266.22,,0,0,,,,Floor Stand with Tray for Meetingboard65,120.8000,95.5000,23.5000,CM,KG,CCM,003,C,,,,0000501799,029,YEALINK Displays Monitor/TV Accessories,0000103724,NEW,C,,474928,0001,9999,,,,,0,0,0,0,860.34,1456.15,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 748.12, 0.00,Displays,Monitor/TV Accessories,Monitor/Lifts/Arms/Stands/Mounts/Bezels
000000000006410897,Floor Stand with Tray for MB65 White,,3311043,6938818316447,NZ01,0000501799,YEALINK,,15.0000,64000.0000,EA,002243,808.64,0.00,,1,2,20250527,,,Floor Stand with Tray for Meetingboard65 White,160.0000,25.0000,16.0000,CM,KG,CCM,003,D,,,,0000501799,029,YEALINK Displays Monitor/TV Accessories,0000103724,NEW,D,,474928,0001,0000,,,,,0,0,0,0,929.94,0.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,1,,,,Z01,NZ,0,, 0,, 808.64, 0.00,Displays,Monitor/TV Accessories,Monitor/Lifts/Arms/Stands/Mounts/Bezels
000000000006641833,MB-WallStand-650W,,3311075,841885124029,NZ01,0000501799,YEALINK,,13.8000,84897.0000,EA,002243,523.29,754.74,,0,0,,,,MB-Wall Stand for Meetingboard65,176.5000,37.0000,13.0000,CM,KG,CCM,003,N,,,,0000501799,029,YEALINK Displays Monitor/TV Accessories,0000103724,NEW,N,,474928,0001,0000,,,,,0,0,0,0,601.78,867.95,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 523.29, 0.00,Displays,Monitor/TV Accessories,Monitor/Lifts/Arms/Stands/Mounts/Bezels
000000000006641834,MB-WallStand-860W,,3311076,841885124036,NZ01,0000501799,YEALINK,,16.3000,84897.0000,EA,002243,523.29,754.74,,0,1,20260804,,,MB-Wall Stand for MeetingBoard75 & Meetingboard86,176.5000,37.0000,13.0000,CM,KG,CCM,003,C,,,,0000501799,029,YEALINK Displays Monitor/TV Accessories,0000103724,NEW,C,,474928,0001,0000,,,,,0,0,0,0,601.78,867.95,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 523.29, 0.00,Displays,Monitor/TV Accessories,Monitor/Lifts/Arms/Stands/Mounts/Bezels
000000000006383053,VCR11 TEAMS FOR A10/20/30,,1303081,,NZ01,0000501799,YEALINK,,0.1200,817.0000,EA,002244,130.82,188.68,,0,13,20260810,,,VCR11 TEAMS FOR A10/20/30,25.0000,8.6000,3.8000,CM,KG,CCM,003,N,,,,0000501799,029,YEALINK Displays Monitor/TV Accessories,0000103724,NEW,N,,459884,0001,9999,,,20250219,,0,0,0,0,150.44,216.98,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 130.82, 0.00,Displays,Monitor/TV Accessories,Remote Controls
000000000005573149,BT51-A BLUETOOTH USB-A DONGLE,,1300007,6938818310810,NZ01,0000501799,YEALINK,,0.0400,1.0000,EA,002303,26.29,51.44,,2,0,,,,BT51-A Bluetooth USB-A Dongle,1.8000,1.3900,0.5100,CM,KG,CCM,004,C,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,C,,477572,0005,9999,,,,,0,0,0,0,30.23,59.16,0,,,,,,,,2320,NZD,X,,0,0,STANDARD,STANDARD,2,,,,Z01,NZ,0,, 0,, 26.29, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000005573153,BHC76 WIRELESS CHARGING STAND FOR BH,,1308057,6938818309166,NZ01,0000501799,YEALINK,,0.3500,5568.0000,EA,002303,84.03,148.81,,29,0,,,,BHC76 Wireless Charging Stand for BH Series,29.0000,20.0000,9.6000,CM,KG,CCM,004,C,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,C,,477572,0010,0100,,,20250303,,0,0,0,0,96.63,171.13,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,29,,,,Z01,NZ,0,, 0,, 84.03, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006360426,Yealink UH37 Leather Ear Cushion (1 Pair,,3311024,6938818317895,NZ01,0000501799,YEALINK,,0.0250,125.0000,EA,002303,6.47,12.86,,0,0,,,,Yealink UH37 Leather Ear Cushion (1 Pair),5.0000,5.0000,5.0000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,477572,0000,0000,,,20250219,,0,0,0,0,7.44,14.79,0,,,,,,,,2320,NZD,X,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 6.47, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006360427,Yealink UH37 Leather Ear Cushion (5 Pair,,3311025,6938818317901,NZ01,0000501799,YEALINK,,0.3000,1663.0000,EA,002303,31.71,64.30,,1,0,,,,Yealink UH37 Leather Ear Cushion (5 Pairs),18.0000,14.0000,6.6000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,477572,0010,9999,,,20250219,,0,0,0,0,36.47,73.95,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,1,,,,Z01,NZ,0,, 0,, 31.71, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006360428,Yealink Ear Cushion for UH38 (1 Pair),,3311007,6938818312586,NZ01,0000501799,YEALINK,,0.5000,1.0000,EA,002303,17.22,0.00,,0,0,,,,Yealink Ear Cushion for UH38 (1 Pair)_x000D_,1.0000,1.0000,1.0000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,477572,0000,0000,,,20250219,,0,0,0,0,19.8,0.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 17.22, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006360430,Yealink Ear Cushion for UH38 (5 Pairs),,3311008,6938818312593,NZ01,0000501799,YEALINK,,0.5000,1.0000,EA,002303,86.07,0.00,,0,0,,,,Yealink Ear Cushion for UH38 (5 Pairs)_x000D_,1.0000,1.0000,1.0000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,477572,0000,0000,,,20250219,,0,0,0,0,98.98,0.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 86.07, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006383148,Ear Cushion for BH70/WH64 (1 Pair),,3311065,841885123237,NZ01,0000501799,YEALINK,,0.0160,21570.0000,EA,002303,13.85,24.53,,0,3,20260810,,,Ear Cushion for BH70/WH64 (1 Pair),30.5000,26.0000,27.2000,CM,KG,CCM,004,C,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,C,,477572,0000,0000,,,20250211,,0,0,0,0,15.93,28.21,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 13.85, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006387770,Black Ear Cushion for BH76 Plus (1 Pair),,3311017,6938818312746,NZ01,0000501799,YEALINK,,9.1700,26193.0000,EA,002303,27.70,49.06,,0,0,,,,Black Ear Cushion for BH76 Plus (1 Pair),49.9000,29.0000,18.1000,CM,KG,CCM,004,C,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,C,,477572,0001,9999,,,20250211,,0,0,0,0,31.86,56.42,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 27.7, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006387776,Drawstring Bag for UH37,,3311023,6938818317888,NZ01,0000501799,YEALINK,,0.5000,77249.0000,EA,002303,11.54,20.44,,0,0,,,,Drawstring Bag for UH37,58.7000,37.6000,35.0000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,477572,0000,0000,,,20250219,,0,0,0,0,13.27,23.51,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 11.54, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006387780,Ear Cushion for BH70/WH64 (5 Pairs),,3311066,6938818319394,NZ01,0000501799,YEALINK,,0.0500,955.0000,EA,002303,69.26,122.65,,0,0,,,,Ear Cushion for BH70/WH64 (5 Pairs),34.9000,15.2000,1.8000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,477572,0010,0100,,,20250211,,0,0,0,0,79.65,141.05,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 69.26, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006387783,Headband Side cushion of the UH38 Mono (,,3311006,6938818312630,NZ01,0000501799,YEALINK,,0.5000,6741.0000,EA,002303,21.56,0.00,,0,0,,,,Headband Side cushion of the UH38 Mono (,24.3000,14.3000,19.4000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,477572,0000,0000,,,20250219,,0,0,0,0,24.79,0.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 21.56, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006388261,Telephone cable for WH64/WH65/WH68,,3311093,6938818320031,NZ01,0000501799,YEALINK,,0.4330,1973.0000,EA,002303,107.39,190.18,,0,0,,,,Telephone cable for WH63 E2/WH64/WH68 Series(10 PCS),17.4000,18.0000,6.3000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,477572,0000,0000,,,20250219,,0,0,0,0,123.5,218.71,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 107.39, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006486110,USB/QD Trainer Cable(1PCS),,1300084,6938818318496,NZ01,0000501799,YEALINK,,0.0600,499.0000,EA,002303,34.63,61.32,,1,0,,,,USB/QD Trainer Cable(1PCS),16.0000,12.0000,2.6000,CM,KG,CCM,004,C,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,C,,477572,0025,9999,,,20250219,,0,0,0,0,39.82,70.52,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,1,,,,Z01,NZ,0,, 0,, 34.63, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006818964,USB-Y Trainer Cable,,1308230,6938818324862,NZ01,0000501799,YEALINK,,0.4500,385.0000,EA,002303,34.63,61.32,,10,0,,,,USB-Y Trainer Cable,14.0000,11.0000,2.5000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,477572,0999,9999,,,,,0,0,0,0,39.82,70.52,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,10,,,,Z01,NZ,0,, 0,, 34.63, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000006383135,POWER SUPPLY-CONF PHONE YLPOE30,,330000030000,6938818302006,NZ01,0000501799,YEALINK,,0.3700,2268.0000,EA,002308,46.70,75.47,,2,0,,,,YLPOE30 POWER SUPPLY FOR YEALINK CP960 IP CONFERENCE PHONE AND OTHER YEALINK POE-FEATURED IP PHONES ,12.0000,18.0000,10.5000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,458574,0001,0150,,,20250219,,0,0,0,0,53.71,86.79,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,2,,,,Z01,NZ,0,, 0,, 46.7, 0.00,Communications,Phone Accessories,Phone Faceplates
000000000006360467,EARHOOK ONLY FOR WH63/67 1PC,,330100010016,841885107206,NZ01,0000501799,YEALINK,,0.0200,467.0000,EA,002309,6.93,12.26,,0,0,,,,Yealink WH63/67 Earhook part only. 1pc,13.8900,10.4900,3.2000,CM,KG,CCM,004,C,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,C,,477572,0000,0000,,,20250219,,0,0,0,0,7.97,14.10,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 6.93, 0.00,Communications,Phone Accessories,Phone Hands Free Sets
000000000006338388,Handset for T41/T42/T43U,,2201066,841885112323,NZ01,0000501799,YEALINK,,0.1800,383.0000,EA,002310,9.44,14.34,,11,0,,,,Handset for T41/T42/T43U,19.0000,4.8000,4.2000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,474928,0005,9999,,,20241002,,0,0,0,0,10.86,16.49,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,11,,,,Z01,NZ,0,, 0,, 9.44, 0.00,Communications,Phone Accessories,Phone Handsets
000000000006387762,HANDSET FOR MP50/MP54,,2201110,841885112316,NZ01,0000501799,YEALINK,,25.5200,77249.0000,EA,002310,10.47,15.09,,0,0,,,,HANDSET FOR MP50/MP54,58.7000,37.6000,35.0000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,474928,0000,0000,,,20250219,,0,0,0,0,12.04,17.35,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 10.47, 0.00,Communications,Phone Accessories,Phone Handsets
000000000006387781,HANDSET FOR MP56/MP58,,2201193,841885112330,NZ01,0000501799,YEALINK,,25.5200,77249.0000,EA,002310,8.37,12.08,,0,0,,,,HANDSET FOR MP56/MP58,58.7000,37.6000,35.0000,CM,KG,CCM,004,C,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,C,,474928,0000,0000,,,20250219,,0,0,0,0,9.63,13.89,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 8.37, 0.00,Communications,Phone Accessories,Phone Handsets
000000000005391906,EHS60 WIRELESS HEADSET ADAPTER,,EHS60,6938818309159,NZ01,0000501799,YEALINK,,0.0800,26876.0000,EA,002311,41.66,85.73,,5,0,,,,EHS60 Wireless Headset Adapter,41.0000,23.0000,28.5000,CM,KG,CCM,004,D,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,D,,477572,0006,0000,,,,,0,0,0,0,47.91,98.59,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,5,0,,,Z01,NZ,0,, 0,, 41.66, 0.00,Communications,Phone Accessories,Phone Headsets
000000000006598569,CCD-W56H Cradle,,230200200001,6938818312333,NZ01,0000501799,YEALINK,,0.0700,840.0000,EA,002313,6.54,9.43,,5,0,,,,Charging Cradle W56H,21.0000,12.5000,3.2000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,474928,0010,9999,,,,,0,0,0,0,7.52,10.84,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,5,,,,Z01,NZ,0,, 0,, 6.54, 0.00,Communications,Phone Accessories,Phone Power Accessories
000000000006598570,CCD-W59R Cradle,,230200600002,6938818312814,NZ01,0000501799,YEALINK,,0.0600,181.0000,EA,002313,12.45,18.87,,4,0,,,,Charging Cradle W59R,8.7000,6.5000,3.2000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,474928,0010,9999,,,,,0,0,0,0,14.32,21.70,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,4,,,,Z01,NZ,0,, 0,, 12.45, 0.00,Communications,Phone Accessories,Phone Power Accessories
000000000006598571,CCD-W73H Cradle,,230202100002,6938818317062,NZ01,0000501799,YEALINK,,0.5000,2.0000,EA,002313,5.23,7.55,,0,0,,,,Charging Cradle W73H,1.0000,2.0000,1.0000,CM,KG,CCM,004,C,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,C,,474928,0000,0000,,,,,0,0,0,0,6.01,8.68,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 5.23, 0.00,Communications,Phone Accessories,Phone Power Accessories
000000000006637639,PSU-48V/2A-AC(1.8M)/DC6.5(2M),,330000027001,841885113276,NZ01,0000501799,YEALINK,,1.0000,1.0000,EA,002313,94.19,135.85,,0,0,,,,PSU AVHub/RCH40/MeetingEye 800/A24/M500,1.0000,1.0000,1.0000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,474928,0000,0000,,,,,0,0,0,0,108.32,156.23,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 94.19, 0.00,Communications,Phone Accessories,Phone Power Accessories
000000000006334359,WALL MOUNT BRACKET MP56,,330100000034,6938818306288,NZ01,0000501799,YEALINK,,0.1000,2023.0000,EA,002315,6.18,9.43,,0,0,,,,WALL MOUNT BRACKET MP56,19.6000,17.2000,6.0000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,475379,0015,0300,,,,,0,0,0,0,7.11,10.84,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 6.18, 0.00,Communications,Phone Accessories,Phone Stands/Mounting
000000000006387668,WALL BRACKET T33P/T33G/MP52,,330100000048,841885106476,NZ01,0000501799,YEALINK,,10.5600,77249.0000,EA,002315,6.54,9.43,,5,10,20260807,,,WALL BRACKET T33P/T33G/MP52,58.7000,37.6000,35.0000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,474928,0001,0150,,,20250219,,0,0,0,0,7.52,10.84,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,5,,,,Z01,NZ,0,, 0,, 6.54, 0.00,Communications,Phone Accessories,Phone Stands/Mounting
000000000006387679,MB-Remote designed for MB Series,,1303133,6938818318526,NZ01,0000501799,YEALINK,,0.0900,219.0000,EA,002315,123.83,188.68,,0,0,,,,MB-Remote designed for Meetingboard Series.,15.7000,4.8000,2.9000,CM,KG,CCM,004,B,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,B,,474928,0050,9999,,,20250219,,0,0,0,0,142.4,216.98,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 123.83, 0.00,Communications,Phone Accessories,Phone Stands/Mounting
000000000006387680,Yealink CM20 Mount Kit,,3311091,6938818320024,NZ01,0000501799,YEALINK,,0.5500,4260.0000,EA,002315,130.82,188.68,,22,0,,,,Yealink CM20 Mount Kit,40.6000,12.2000,8.6000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,474928,0010,0050,,,20250219,,0,0,0,0,150.44,216.98,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,22,,,,Z01,NZ,0,, 0,, 130.82, 0.00,Communications,Phone Accessories,Phone Stands/Mounting
000000000006388267,WALL MOUNT BRACKET FOR T55,,330100000031,6938818304147,NZ01,0000501799,YEALINK,,9.4100,77249.0000,EA,002315,6.54,9.43,,0,0,,,,WALL MOUNT BRACKET FOR T55,58.7000,37.6000,35.0000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,474928,0000,0000,,,20250219,,0,0,0,0,7.52,10.84,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 6.54, 0.00,Communications,Phone Accessories,Phone Stands/Mounting
000000000006388268,WALL MOUNT BRACKET T48G T48S,,330100000027,841885105264,NZ01,0000501799,YEALINK,,10.7300,77249.0000,EA,002315,9.16,13.21,,0,0,,,,WALL MOUNT BRACKET T48G T48S,58.7000,37.6000,35.0000,CM,KG,CCM,004,N,,,,0000501799,035,YEALINK Communications Phone Accessories,0000103724,NEW,N,,474928,0000,0000,,,20250219,,0,0,0,0,10.53,15.19,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 9.16, 0.00,Communications,Phone Accessories,Phone Stands/Mounting
000000000006360465,Leather Ear Cushion UH34/YHS34 (1 PCS),,330100010022,841885106728,NZ01,0000501799,YEALINK,,0.0100,138.0000,EA,002322,6.93,12.26,,0,0,,,,Leather Ear Cushion for UH34/YHS34 (1 PCS),10.4000,7.8000,1.7000,CM,KG,CCM,008,C,,,,0000501799,037,YEALINK Audio/Visual A/V & Music Accessor,0000103724,NEW,C,,477572,0999,9999,,,20250219,,0,0,0,0,7.97,14.10,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 6.93, 0.00,Audio/Visual,A/V & Music Accessories,PC Headset/Microphone Combo
