Product Code,Name,Description,Main,Price,Brand,Category Code,Supplier Product Code,Bar Code,RRP
VEN-AAQBH,Vention HDMI Right Angle Cable 270 Degree 2M Black,Vention HDMI Right Angle Cable 270 Degree 2M Black,8,5.49,Vention,CABLES - VGA/DVI/HDMI/DP,AAQBH,6922794745360,8.9
VEN-ABFBH,Vention HDMI to DVI Cable 2M Black,Vention HDMI to DVI Cable 2M Black,35,7.02,Vention,CABLES - VGA/DVI/HDMI/DP,ABFBH,6922794732827,11.9
VEN-ACDG0,Vention 5 In 1 Out HDMI Switcher Black,Vention 5 In 1 Out HDMI Switcher Black,30,34.83,Vention,CABLES - VGA/DVI/HDMI/DP,ACDG0,6922794728240,55.9
VEN-ACWHA,Vention HDMI-A to USB-C/USB-A Video Capture Card 0.1M Gray,Vention HDMI-A to USB-C/USB-A Video Capture Card 0.1M Gray,10,31.68,Vention,CABLES - VGA/DVI/HDMI/DP,ACWHA,6922794767850,50.9
VEN-ADCB0,Vention Wireless HDMI Transmitter and Receiver Black,Vention Wireless HDMI Transmitter and Receiver Black,0,149.49,Vention,CABLES - VGA/DVI/HDMI/DP,ADCB0,6922794778610,238.9
VEN-AEEB0,Vention HDMI to RCA Converter Black Metal Type,Vention HDMI to RCA Converter Black Metal Type,45,21.6,Vention,CABLES - VGA/DVI/HDMI/DP,AEEB0,6922794745667,34.9
VEN-AFFH0,Vention 3 In 1 Out HDMI Switcher Gray Metay Type,Vention 3 In 1 Out HDMI Switcher Gray Metay Type,7,29.52,Vention,CABLES - VGA/DVI/HDMI/DP,AFFH0,6922794739871,47.9
VEN-AHCBD,Vention HDMI-A Male to HDMI-A Female 4K HD Cable PVC Type 0.5M Black,Vention HDMI-A Male to HDMI-A Female 4K HD Cable PVC Type 0.5M Black,69,3.33,Vention,CABLES - VGA/DVI/HDMI/DP,AHCBD,6922794766846,5.9
VEN-AHCBH,Vention HDMI-A Male to HDMI-A Female 4K HD Cable PVC Type 2M Black,Vention HDMI-A Male to HDMI-A Female 4K HD Cable PVC Type 2M Black,16,4.32,Vention,CABLES - VGA/DVI/HDMI/DP,AHCBH,6922794766877,6.9
VEN-AIDB0,Vention HDMI to VGA Converter with 3.5MM Audio,Vention HDMI to VGA Converter with 3.5MM Audio,28,11.16,Vention,CABLES - VGA/DVI/HDMI/DP,AIDB0,6922794744332,17.9
VEN-AIKB0,Vention HDMI Male to DVI (24+5) Female Adapter  Black,Vention HDMI Male to DVI (24+5) Female Adapter  Black,26,3.6,Vention,CABLES - VGA/DVI/HDMI/DP,AIKB0,6922794747838,5.9
VEN-AILB0,Vention HDMI Female to DVI (24+1) Male Adapter Black,Vention HDMI Female to DVI (24+1) Male Adapter Black,54,3.33,Vention,CABLES - VGA/DVI/HDMI/DP,AILB0,6922794747845,5.9
VEN-AINB0,Vention HDMI 270 Degree Male to Female Adapter Black,Vention HDMI 270 Degree Male to Female Adapter Black,84,1.89,Vention,CABLES - VGA/DVI/HDMI/DP,AINB0,6922794747876,3.9
VEN-AIRB0,Vention HDMI Female to Female Coupler Adapter Black,Vention HDMI Female to Female Coupler Adapter Black,0,2.07,Vention,CABLES - VGA/DVI/HDMI/DP,AIRB0,6922794747951,3.9
VEN-AISB0,Vention Mini HDMI Male to HDMI Female Adapter Black,Vention Mini HDMI Male to HDMI Female Adapter Black,25,1.89,Vention,CABLES - VGA/DVI/HDMI/DP,AISB0,6922794747975,3.9
VEN-AITB0,Vention Micro HDMI Male to HDMI Female Adapter Black,Vention Micro HDMI Male to HDMI Female Adapter Black,19,1.98,Vention,CABLES - VGA/DVI/HDMI/DP,AITB0,6922794747982,3.9
VEN-AKOB0,Vention 2-Port HDMI Bi-Direction 4K Switcher Black ABS Type,Vention 2-Port HDMI Bi-Direction 4K Switcher Black ABS Type,123,14.58,Vention,CABLES - VGA/DVI/HDMI/DP,AKOB0,6922794769076,23.9
VEN-ALKBH,Vention Flat Nylon Braided HDMI-A Male to Male 8K HD Cable 2M Black,Vention Flat Nylon Braided HDMI-A Male to Male 8K HD Cable 2M Black,15,11.97,Vention,CABLES - VGA/DVI/HDMI/DP,ALKBH,6922794775442,19.9
VEN-ALQBH,Vention HDMI-A Male to Male 4K HD Right Angle Cable 270 Degree 2M Black,Vention HDMI-A Male to Male 4K HD Right Angle Cable 270 Degree 2M Black,28,4.95,Vention,CABLES,ALQBH,6922794791893,7.9
VEN-ALRBH,Vention HDMI-A Male to Male 4K HD Right Angle Cable 90 Degree 2M Black,Vention HDMI-A Male to Male 4K HD Right Angle Cable 90 Degree 2M Black,28,4.95,Vention,CABLES,ALRBH,6922794791930,7.9
VEN-BAABH,Vention 6.35mm TS Male to Male Audio Cable 2M Black,Vention 6.35mm TS Male to Male Audio Cable 2M Black,25,5.22,Vention,CABLES,BAABH,6922794728516,8.9
VEN-BAABJ,Vention 6.35mm TS Male to Male Audio Cable 5M Black,Vention 6.35mm TS Male to Male Audio Cable 5M Black,19,7.74,Vention,CABLES,BAABJ,6922794728530,12.9
VEN-BAABL,Vention 6.35mm TS Male to Male Audio Cable 10M Black,Vention 6.35mm TS Male to Male Audio Cable 10M Black,12,12.33,Vention,CABLES,BAABL,6922794728554,19.9
VEN-BABBH,Vention 3.5mm TRS Male to 6.35mm Male Audio Cable 2M Black,Vention 3.5mm TRS Male to 6.35mm Male Audio Cable 2M Black,60,4.68,Vention,CABLES,BABBH,6922794728288,7.9
VEN-BAEBH,Vention Optical Fiber Audio Cable 2M Black,Vention Optical Fiber Audio Cable 2M Black,4,4.32,Vention,CABLES,BAEBH,6922794729988,6.9
VEN-BAKBG-T,Vention 3.5mm Male to 90°Male Audio Cable 1.5M Black Metal Type,Vention 3.5mm Male to 90°Male Audio Cable 1.5M Black Metal Type,48,3.87,Vention,CABLES,BAKBG-T,6922794740594,6.9
VEN-BAUHH,Vention Cotton Braided 3.5mm TRS Male to 6.35mm Male Audio Cable 2M Gray Aluminum Alloy Type,Vention Cotton Braided 3.5mm TRS Male to 6.35mm Male Audio Cable 2M Gray Aluminum Alloy Type,5,7.92,Vention,CABLES,BAUHH,6922794756526,12.9
VEN-BAWBH,Vention Cotton Braided 3.5mm Male to Male Audio Cable 2M Black Aluminum Alloy Type,Vention Cotton Braided 3.5mm Male to Male Audio Cable 2M Black Aluminum Alloy Type,14,4.77,Vention,CABLES,BAWBH,6922794765924,7.9
VEN-BAWBJ,Vention Cotton Braided 3.5mm Male to Male Audio Cable 5M Black Aluminum Alloy Type,Vention Cotton Braided 3.5mm Male to Male Audio Cable 5M Black Aluminum Alloy Type,11,6.84,Vention,CABLES,BAWBJ,6922794765948,10.9
VEN-BAXBJ,Vention 3.5mm Male to Male Audio Cable 5M Black Aluminum Alloy Type,Vention 3.5mm Male to Male Audio Cable 5M Black Aluminum Alloy Type,14,6.66,Vention,CABLES,BAXBJ,6922794765825,10.9
VEN-BAYGH,Vention Cotton Braided 3.5mm Male to Male Audio Cable 2M Green Copper Type,Vention Cotton Braided 3.5mm Male to Male Audio Cable 2M Green Copper Type,0,19.17,Vention,CABLES,BAYGH,6922794774384,30.9
VEN-BAZBH,Vention Cotton Braided 3.5mm Male to Male Right Angle Audio Cable 2M Black Aluminum Alloy Type,Vention Cotton Braided 3.5mm Male to Male Right Angle Audio Cable 2M Black Aluminum Alloy Type,65,5.22,Vention,CABLES,BAZBH,6922794775022,8.9
VEN-BBEBH,Vention 6.35mm TRS Male to XLR Female Audio Cable 2M Black,Vention 6.35mm TRS Male to XLR Female Audio Cable 2M Black,0,6.57,Vention,CABLES,BBEBH,6922794729094,10.9
VEN-BBSBY,Vention 3.5mm Male to 2*3.5mm Female Stereo Splitter Cable 0.3M Black ABS Type,Vention 3.5mm Male to 2*3.5mm Female Stereo Splitter Cable 0.3M Black ABS Type,0,3.69,Vention,CABLES,BBSBY,6922794738911,5.9
VEN-BBTBY,Vention 2*3.5mm Male to 4 Pole 3.5mm Female Audio Cable 0.3M Black ABS Type,Vention 2*3.5mm Male to 4 Pole 3.5mm Female Audio Cable 0.3M Black ABS Type,16,3.69,Vention,CABLES,BBTBY,6922794738959,5.9
VEN-BBVBY,Vention 4 Pole 3.5mm Male to 2*3.5mm Female Stereo Splitter Cable 0.3M Black Metal Type,Vention 4 Pole 3.5mm Male to 2*3.5mm Female Stereo Splitter Cable 0.3M Black Metal Type,41,4.95,Vention,CABLES - Audio/Video Cables,BBVBY,6922794740983,7.9
VEN-BCLBH,Vention 3.5MM Male to 2-Male RCA Adapter Cable 2M Black,Vention 3.5MM Male to 2-Male RCA Adapter Cable 2M Black,62,4.68,Vention,CABLES,BCLBH,6922794751323,7.9
VEN-BCLBJ,Vention 3.5MM Male to 2-Male RCA Adapter Cable 5M Black,Vention 3.5MM Male to 2-Male RCA Adapter Cable 5M Black,12,6.48,Vention,CABLES,BCLBJ,6922794751347,10.9
VEN-BDBW0,Vention 4 Pole 3.5mm Male to 2*3.5mm Female Audio Adapter Silvery Metal Type,Vention 4 Pole 3.5mm Male to 2*3.5mm Female Audio Adapter Silvery Metal Type,13,4.14,Vention,CABLES,BDBW0,6922794727670,6.9
VEN-BDGBH,Vention Micro USB Male to TRRS 3.5mm Male Audio Cable 2M Black,Vention Micro USB Male to TRRS 3.5mm Male Audio Cable 2M Black,7,5.4,Vention,CABLES,BDGBH,6922794749191,8.9
VEN-BFBB0,Vention 3.5mm Male to 2.5mm Female Audio Adapter Black Metal Type,Vention 3.5mm Male to 2.5mm Female Audio Adapter Black Metal Type,14,2.7,Vention,CABLES,BFBB0,6922794735095,4.9
VEN-BGKHF,Vention USB-C Male to 3.5MM Male Cable 1M Gray Aluminum Alloy Type,Vention USB-C Male to 3.5MM Male Cable 1M Gray Aluminum Alloy Type,18,4.86,Vention,CABLES,BGKHF,6922794751132,7.9
VEN-BGMHA,Vention USB-C Male to 3.5MM Earphone Jack With DAC Adapter 0.1M Gray Aluminum Alloy Type,Vention USB-C Male to 3.5MM Earphone Jack With DAC Adapter 0.1M Gray Aluminum Alloy Type,401,11.97,Vention,Audio and Visual Products,BGMHA,6922794751118,19.9
VEN-BGMHF,Vention USB-C Male to 3.5MM Earphone Jack With DAC Adapter 1M Gray Aluminum Alloy Type,Vention USB-C Male to 3.5MM Earphone Jack With DAC Adapter 1M Gray Aluminum Alloy Type,23,14.22,Vention,CABLES,BGMHF,6922794751125,22.9
VEN-BHCBH,Vention Cotton Braided TRRS 3.5mm Male to 3.5mm Female Audio Extension Cable 2M Black Aluminum Alloy Type,Vention Cotton Braided TRRS 3.5mm Male to 3.5mm Female Audio Extension Cable 2M Black Aluminum Alloy Type,14,5.04,Vention,CABLES,BHCBH,6922794765689,8.9
VEN-BHCBJ,Vention Cotton Braided TRRS 3.5mm Male to 3.5mm Female Audio Extension Cable 5M Black Aluminum Alloy Type,Vention Cotton Braided TRRS 3.5mm Male to 3.5mm Female Audio Extension Cable 5M Black Aluminum Alloy Type,141,7.02,Vention,CABLES,BHCBJ,6922794765702,11.9
VEN-BIJHF,Vention USB-C Male to 6.35MM Male with DAC Audio Cable 1M Gray,Vention USB-C Male to 6.35MM Male with DAC Audio Cable 1M Gray,7,5.31,Vention,CABLES,BIJHF,6922794792708,8.9
VEN-BIKHF,Vention USB-C Male to 2RCA Male with DAC Audio Cable 1M Gray,Vention USB-C Male to 2RCA Male with DAC Audio Cable 1M Gray,0,6.39,Vention,CABLES,BIKHF,6922794792777,10.9
VEN-BKCBH,Vention Toslink to Mini Toslink Optical Audio Cable 2M Black Aluminum Alloy Type,Vention Toslink to Mini Toslink Optical Audio Cable 2M Black Aluminum Alloy Type,0,8.1,Vention,CABLES,BKCBH,6922794778986,12.9
VEN-BKCBI,Vention Toslink to Mini Toslink Optical Audio Cable 3M Black Aluminum Alloy Type,Vention Toslink to Mini Toslink Optical Audio Cable 3M Black Aluminum Alloy Type,3,9.09,Vention,CABLES,BKCBI,6922794778993,14.9
VEN-BKGHI,Vention 6.35mm TRS Male to XLR Female Audio Cable 3M Gray Aluminum Alloy Type,Vention 6.35mm TRS Male to XLR Female Audio Cable 3M Gray Aluminum Alloy Type,13,9.63,Vention,CABLES,BKGHI,6922794792753,15.9
VEN-CBLHF,Vention Cotton Braided USB 3.0 Type A Male to Female Extension Cable 1M Gray Aluminum Alloy Type,Vention Cotton Braided USB 3.0 Type A Male to Female Extension Cable 1M Gray Aluminum Alloy Type,2,5.67,Vention,CABLES - USB3 Cables,CBLHF,6922794775367,9.9
VEN-CBLHH,Vention Cotton Braided USB 3.0 Type A Male to Female Extension Cable 2M Gray Aluminum Alloy Type,Vention Cotton Braided USB 3.0 Type A Male to Female Extension Cable 2M Gray Aluminum Alloy Type,7,7.29,Vention,CABLES - USB3 Cables,CBLHH,6922794775374,11.9
VEN-CCJH0,Vention USB2.0 Multi-function Card Reader Gray,Vention USB2.0 Multi-function Card Reader Gray,24,12.15,Vention,CABLES - USB 2 Cables,CCJH0,6922794736542,19.9
VEN-CDMH0,Vention USB to Type-C Sound Card Gray Metal Type,Vention USB to Type-C Sound Card Gray Metal Type,30,10.8,Vention,CABLES,CDMH0,6922794741270,17.9
VEN-CDPH0,Vention USB 3.0 Male to USB-C Female Adapter Gray Aluminum Alloy Type,Vention USB 3.0 Male to USB-C Female Adapter Gray Aluminum Alloy Type,83,8.01,Vention,CABLES - USB3 Cables,CDPH0,6922794749108,12.9
VEN-CDQH0,Vention USB-C Male to USB 3.0 Female OTG Adapter Gray Aluminum Alloy Type,Vention USB-C Male to USB 3.0 Female OTG Adapter Gray Aluminum Alloy Type,5,4.77,Vention,CABLES - USB3 Cables,CDQH0,6922794749115,7.9
VEN-CDWB0,Vention USB 2.0 Male to USB-C Female Adapter Black PVC Type,Vention USB 2.0 Male to USB-C Female Adapter Black PVC Type,308,3.15,Vention,CABLES - USB 2 Cables,CDWB0,6922794755277,5.9
VEN-CDYB0,Vention 2-port USB External Sound Card 0.15M Black,Vention 2-port USB External Sound Card 0.15M Black,114,9.36,Vention,ADAPTORS / CONVERTERS,CDYB0,6922794761063,14.9
VEN-CEHBB,Vention USB 3.0 to Gigabit Ethernet Adapter ABS Type Black 0.15m,Vention USB 3.0 to Gigabit Ethernet Adapter ABS Type Black 0.15m,29,24.84,Vention,ADAPTORS / CONVERTERS,CEHBB,6922794730410,39.9
VEN-CFBBB,Vention USB-C to Gigabit Ethernet Adapter 0.15M Black,Vention USB-C to Gigabit Ethernet Adapter 0.15M Black,7,25.11,Vention,ADAPTORS / CONVERTERS,CFBBB,6922794730861,40.9
VEN-CFUHB,Vention USB-C + USB-A to 2.5 Gigabit Ethernet Adapter 0.15M Gray Aluminum Alloy Type,Vention USB-C + USB-A to 2.5 Gigabit Ethernet Adapter 0.15M Gray Aluminum Alloy Type,20,32.4,Vention,ADAPTORS / CONVERTERS,CFUHB,6922794791732,51.9
VEN-CGTBG,Vention Type-C to HDMI Cable with USB Power Delivery 1.5M Black Metal Type,Vention Type-C to HDMI Cable with USB Power Delivery 1.5M Black Metal Type,0,25.74,Vention,CABLES - VGA/DVI/HDMI/DP,CGTBG,6922794742512,41.9
VEN-CGUBH,Vention Type-C to HDMI Cable 2M Black,Vention Type-C to HDMI Cable 2M Black,0,16.92,Vention,CABLES - VGA/DVI/HDMI/DP,CGUBH,6922794742079,27.9
VEN-CGYBH,Vention USB-C to DP 8K HD Cable 2M Black,Vention USB-C to DP 8K HD Cable 2M Black,1,16.29,Vention,CABLES - VGA/DVI/HDMI/DP,CGYBH,6922794756045,26.9
VEN-CHIBB,Vention USB 3.0 Hub 3 Ports USB Sound Card 2 in 1 External Stereo Audio Adapter 3.5mm with Headphone Microphone USB Sound Card,Vention USB 3.0 Hub 3 Ports USB Sound Card 2 in 1 External Stereo Audio Adapter 3.5mm with Headphone Microphone USB Sound Card,23,27.36,Vention,HUBS AND CARDREADERS,CHIBB,6922794747234,43.9
VEN-CHKBB,Vention 4 Ports USB3.0 HUB 0.15M Black,Vention 4 Ports USB3.0 HUB 0.15M Black,23,15.21,Vention,HUBS AND CARDREADERS,CHKBB,6922794743748,24.9
VEN-CHLBB,Vention 4-Port USB 3.0 Hub With Power Delivery 0.15M Black,Vention 4-Port USB 3.0 Hub With Power Delivery 0.15M Black,6,14.22,Vention,HUBS AND CARDREADERS,CHLBB,6922794746626,22.9
VEN-CHMBB,Vention 4-Port USB 2.0 Hub With Power Delivery 0.15M Black,Vention 4-Port USB 2.0 Hub With Power Delivery 0.15M Black,40,10.62,Vention,HUBS AND CARDREADERS,CHMBB,6922794746572,16.9
VEN-CHMBF,Vention 4-Port USB 2.0 Hub With Power Delivery 1M Black,Vention 4-Port USB 2.0 Hub With Power Delivery 1M Black,0,11.25,Vention,HUBS AND CARDREADERS,CHMBF,6922794746596,17.9
VEN-CHNBB,Vention 3-Port USB 3.0 Hub with Gigabit Ethernet Adapter 0.15M Black,Vention 3-Port USB 3.0 Hub with Gigabit Ethernet Adapter 0.15M Black,13,35.55,Vention,HUBS AND CARDREADERS,CHNBB,6922794747289,56.9
VEN-CHTBB,Vention USB3.0 & Type-C 2-in-1 Interface to 4-Port USB 3.0 Hub,Vention USB3.0 & Type-C 2-in-1 Interface to 4-Port USB 3.0 Hub,0,19.17,Vention,HUBS AND CARDREADERS,CHTBB,6922794746916,30.9
VEN-CHVBB,Vention USB 3.0 to USB 3.0*3/TF/SD/Micro-B HUB 0.15M Black ABS Type,Vention USB 3.0 to USB 3.0*3/TF/SD/Micro-B HUB 0.15M Black ABS Type,15,22.41,Vention,CABLES - USB3 Cables,CHVBB,6922794749603,35.9
VEN-CHWBF,Vention USB 3.0 to USB 3.0 x4+USB C Hub With Individual Power Switches 1M Black,Vention USB 3.0 to USB 3.0 x4+USB C Hub With Individual Power Switches 1M Black,0,20.34,Vention,CABLES,CHWBF,6922794774445,32.9
VEN-CKOHB,Vention USB 3.0 to USB 3.0/USB 2.0*3 Mini Hub 0.15M Gray Metal Type,Vention USB 3.0 to USB 3.0/USB 2.0*3 Mini Hub 0.15M Gray Metal Type,8,9.63,Vention,CABLES,CKOHB,6922794773271,15.9
VEN-CLGB0,Vention 2-in-1 USB 3.0 A Card Reader(SD+TF) Black Dual Drive Letter,Vention 2-in-1 USB 3.0 A Card Reader(SD+TF) Black Dual Drive Letter,26,10.62,Vention,CABLES - USB3 Cables,CLGB0,6922794755840,16.9
VEN-CLIH0,Vention 2-in-1 USB 3.0 A Card Reader(SD+TF) Gray Dual Drive Letter Aluminum Alloy Type,Vention 2-in-1 USB 3.0 A Card Reader(SD+TF) Gray Dual Drive Letter Aluminum Alloy Type,11,14.31,Vention,Card Reader,CLIH0,6922794755864,22.9
VEN-CNBHB,Vention Type-C to HDMI/USB3.0*3/PD Converter 0.15M Gray Metal Type,Vention Type-C to HDMI/USB3.0*3/PD Converter 0.15M Gray Metal Type,0,37.35,Vention,CABLES - VGA/DVI/HDMI/DP,CNBHB,6922794741348,59.9
VEN-CNCHB,Vention Type-C to HDMI/USB3.0*3/RJ45/PD Converter 0.15M Gray Metal Type,Vention Type-C to HDMI/USB3.0*3/RJ45/PD Converter 0.15M Gray Metal Type,0,55.71,Vention,HUBS AND CARDREADERS,CNCHB,6922794741355,88.9
VEN-CNDHB,Vention Type-C to HDMI/USB3.0*3/RJ45/TF/SD/PD Converter 0.15M Gray Metal Type,Vention Type-C to HDMI/USB3.0*3/RJ45/TF/SD/PD Converter 0.15M Gray Metal Type,17,63.09,Vention,CABLES - USB3 Cables,CNDHB,6922794741362,100.9
VEN-COAHH,Vention Cotton Braided USB 2.0 A Male to Micro-B Male 3A Cable 2M Gray Aluminum Alloy Type,Vention Cotton Braided USB 2.0 A Male to Micro-B Male 3A Cable 2M Gray Aluminum Alloy Type,27,6.3,Vention,CABLES - USB 2 Cables,COAHH,6922794746985,10.9
VEN-CODHF,Vention Cotton Braided USB 2.0 A Male to C Male 3A Cable 1M Gray Aluminum Alloy Type,Vention Cotton Braided USB 2.0 A Male to C Male 3A Cable 1M Gray Aluminum Alloy Type,5,4.59,Vention,CABLES - USB 2 Cables,CODHF,6922794747050,7.9
VEN-CODHH,Vention Cotton Braided USB 2.0 A Male to C Male 3A Cable 2M Gray Aluminum Alloy Type,Vention Cotton Braided USB 2.0 A Male to C Male 3A Cable 2M Gray Aluminum Alloy Type,94,6.12,Vention,CABLES - USB 2 Cables,CODHH,6922794747074,9.9
VEN-COKBI,Vention USB 2.0 A Male to C Male 3A Cable 3M Black,Vention USB 2.0 A Male to C Male 3A Cable 3M Black,69,5.04,Vention,CABLES - USB 2 Cables,COKBI,6922794748675,8.9
VEN-COLBH,Vention USB 2.0 A Male to Micro-B Male 3A Cable 2M Black,Vention USB 2.0 A Male to Micro-B Male 3A Cable 2M Black,23,3.78,Vention,CABLES - USB 2 Cables,COLBH,6922794748729,6.9
VEN-CONBH,Vention USB 3.0 A Male to A Male  Cable 2M Black PVC Type,Vention USB 3.0 A Male to A Male  Cable 2M Black PVC Type,31,5.13,Vention,CABLES - USB3 Cables,CONBH,6922794748835,8.9
VEN-CONBI,Vention USB 3.0 A Male to A Male  Cable 3M Black PVC Type,Vention USB 3.0 A Male to A Male  Cable 3M Black PVC Type,16,6.75,Vention,CABLES - USB3 Cables,CONBI,6922794748842,10.9
VEN-COOBH,Vention USB 3.0 A Male to B Male Cable 2M Black PVC Type,Vention USB 3.0 A Male to B Male Cable 2M Black PVC Type,23,5.85,Vention,CABLES - USB3 Cables,COOBH,6922794749573,9.9
VEN-COPBF,Vention USB 3.0 A Male to Micro-B  Male  Cable 1M Black PVC Type,Vention USB 3.0 A Male to Micro-B  Male  Cable 1M Black PVC Type,0,4.77,Vention,CABLES - USB3 Cables,COPBF,6922794748927,7.9
VEN-COQBH,Vention USB 2.0 A Male to B Male Cable 2M Black PVC Type,Vention USB 2.0 A Male to B Male Cable 2M Black PVC Type,0,2.97,Vention,CABLES - USB 2 Cables,COQBH,6922794748576,4.9
VEN-COWBH,Vention USB 2.0 C Male to Mini-B Male 2A Cable 2M Black,Vention USB 2.0 C Male to Mini-B Male 2A Cable 2M Black,0,3.87,Vention,CABLES - USB 2 Cables,COWBH,6922794755987,6.9
VEN-COZBH,Vention USB 3.0 A Male to C Male Cable 2M Black PVC Type,Vention USB 3.0 A Male to C Male Cable 2M Black PVC Type,20,6.21,Vention,CABLES - USB3 Cables,COZBH,6922794749382,9.9
VEN-CQDBH,Vention USB 2.0 A Male to 2-in-1 Micro-B&USB-C Male 3A Cable 2M Black,Vention USB 2.0 A Male to 2-in-1 Micro-B&USB-C Male 3A Cable 2M Black,12,6.21,Vention,CABLES - USB 2 Cables,CQDBH,6922794753051,9.9
VEN-CQUBH,Vention USB 2.0 C Male to B Male 2A Cable 2M Black,Vention USB 2.0 C Male to B Male 2A Cable 2M Black,17,4.41,Vention,CABLES - USB 2 Cables,CQUBH,6922794756427,7.9
VEN-CQVBF,Vention USB 3.0 C Male to B Male 2A Cable 1M Black,Vention USB 3.0 C Male to B Male 2A Cable 1M Black,7,6.21,Vention,CABLES - USB3 Cables,CQVBF,6922794756588,9.9
VEN-CRCBAC,Vention Cotton Braided USB-C to HDMI-A 8K HD Cable 1.8M Black Zinc Alloy Type,Vention Cotton Braided USB-C to HDMI-A 8K HD Cable 1.8M Black Zinc Alloy Type,10,45.9,Vention,CABLES - VGA/DVI/HDMI/DP,CRCBAC,6922794775145,73.9
VEN-CRDBC,Vention Cotton Braided USB-C to HDMI 8K Converter 0.25M Black Zinc Alloy Type,Vention Cotton Braided USB-C to HDMI 8K Converter 0.25M Black Zinc Alloy Type,8,47.7,Vention,CABLES - VGA/DVI/HDMI/DP,CRDBC,6922794775466,76.9
VEN-CREBC,Vention Cotton Braided USB-C to HDMI 4K Converter 0.25M Black Zinc Alloy Type,Vention Cotton Braided USB-C to HDMI 4K Converter 0.25M Black Zinc Alloy Type,147,17.73,Vention,CABLES - VGA/DVI/HDMI/DP,CREBC,6922794776968,28.9
