Brand,Model,Item Number,Description,Frequency Range,SRP NZD (inc GST),Dealer NZD - 33% (ex GST),New Product,Price Change,Special Notes,UPC,EAN,Country of Origin,Customs Tariff Code,Shipping Weight (g),Shipping Weight (lbs),Length (mm),Height (mm),Width (mm),Length (in),Height (in),Width (in),Master Carton Qty,Master Carton Weight (g),Master Carton Weight (lbs),Master Carton Length (mm),Master Carton Height (mm),Master Carton Width (mm),Master Carton Length (in),Master Carton Height (in),Master Carton Width (in),Product Image 1,Product Image 2,Product Image 3,Product Image 4,Product Image 5,Product Image 6,Product Image 7,Product Image 8,Transducer Type,Polar Pattern,Spec Sheets,Spec Sheets,Spec Sheets,Spec Sheets,Spec Sheets,Whats in the Box
Sennheiser,XSW 1-CI1-BC,507453,"Wireless instrument set. Includes (1) SK-XSW bodypack transmitter, (1) Ci 1 instrument cable, (1) EM-XSW 1 stationary receiver with internal antennas and (1) NT 12-5 CW power supply, frequency range: BC (670-694 MHz)",BC (670-694 MHz),609,354.81,,,,615104303522,4044155226287,TW,85176990,340,0.75,348,86,345,13.70,3.39,13.58,3,4540.0,10.01,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--y5zVcYRe--/e58d58fbb9a48138d9a79ec0e48219f5a89ba1db.jpg,https://images.salsify.com/image/upload/s--L9eNnZn8--/112018eee233d1b1b7c9be4cddcea0d159945610.jpg,https://images.salsify.com/image/upload/s--t-KRYhoA--/7f861dbec408c4ebf8254ba748d3557452fca1f2.jpg,https://images.salsify.com/image/upload/s--rlGhvucC--/6364e84404131887514b4acff10dd9f905506268.jpg,https://images.salsify.com/image/upload/s--WOLdtFbm--/31f4d7f1934ca8b48468474f8aa494ad3c69775b.jpg,,,,,,,,,,,"(1) EM-XSW 1 Rack receiver, (1) SK-XSW Bodypack transmitter, (1) CI 1 Instrument cable, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 1-ME2-A,506980,Complete XSW Lapel : includes ME 2 omni-directional lapel microphone with clip  SK XSW bodypack transmitter  EM XSW1 mains powered receiver  plug pack power supply  2 antennae  2 AA batteries. 548 - 572 MHz,A (548 - 572 MHz),769,448.03,,,,615104278431,4044155213195,TW,85181000,340,0.75,348,86,345,13.70,3.39,13.58,3,4300.0,9.48,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--W4mz-aRs--/0a83e90b7603d74364207fe1e8c3e585842e1992.jpg,https://images.salsify.com/image/upload/s--L9eNnZn8--/112018eee233d1b1b7c9be4cddcea0d159945610.jpg,https://images.salsify.com/image/upload/s--t-KRYhoA--/7f861dbec408c4ebf8254ba748d3557452fca1f2.jpg,https://images.salsify.com/image/upload/s--rlGhvucC--/6364e84404131887514b4acff10dd9f905506268.jpg,https://images.salsify.com/image/upload/s--Lt66TN1l--/ddbf55fa0714c0172de118e491e9e7a0475e690b.jpg,,,,Electret Condenser,Omnidirectional,,,,,,"(1) EM-XSW 1 Rack receiver, (1) SK-XSW Bodypack transmitter, (1) ME 2 Lavalier microphone, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 1-ME2-BC,507451,"Wireless lavalier set. Includes (1) SK-XSW bodypack transmitter, (1) ME 2-II lavalier microphone (omnidirectional, condenser), (1) EM-XSW 1 stationary receiver with internal antennas and (1) NT 12-5 CW power supply, frequency range: BC (670-694 MHz)",BC (670-694 MHz),769,448.03,,,,615104303508,4044155226263,TW,85181000,340,0.75,348,86,345,13.70,3.39,13.58,3,4300.0,9.48,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--W4mz-aRs--/0a83e90b7603d74364207fe1e8c3e585842e1992.jpg,https://images.salsify.com/image/upload/s--L9eNnZn8--/112018eee233d1b1b7c9be4cddcea0d159945610.jpg,https://images.salsify.com/image/upload/s--t-KRYhoA--/7f861dbec408c4ebf8254ba748d3557452fca1f2.jpg,https://images.salsify.com/image/upload/s--rlGhvucC--/6364e84404131887514b4acff10dd9f905506268.jpg,https://images.salsify.com/image/upload/s--Lt66TN1l--/ddbf55fa0714c0172de118e491e9e7a0475e690b.jpg,,,,Electret Condenser,Omnidirectional,,,,,,"(1) EM-XSW 1 Rack receiver, (1) SK-XSW Bodypack transmitter, (1) ME 2 Lavalier microphone, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 1-ME3-A,506987,Complete Headset system: includes ME 3 cardioid head microphone with clip  SK XSW bodypack transmitter  EM XSW1 mains powered receiver  plug pack power supply  2 antennae  2 AA batteries. 548 - 572 MHz,A (548 - 572 MHz),809,471.33,,,,615104278363,4044155213126,TW,85181000,340,0.75,348,86,345,13.70,3.39,13.58,3,4567.0,10.07,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--dAxEOGXi--/a923a5a0fbd09316753fc8fca392034bd0869adb.jpg,https://images.salsify.com/image/upload/s--L9eNnZn8--/112018eee233d1b1b7c9be4cddcea0d159945610.jpg,https://images.salsify.com/image/upload/s--t-KRYhoA--/7f861dbec408c4ebf8254ba748d3557452fca1f2.jpg,https://images.salsify.com/image/upload/s--rlGhvucC--/6364e84404131887514b4acff10dd9f905506268.jpg,https://images.salsify.com/image/upload/s--cmPUNnf6--/5b733c956120e54f93ecedbbd09fe41ea84a92b5.jpg,,,,Electret Condenser,Cardioid,,,,,,"(1) EM-XSW 1 Rack receiver, (1) SK-XSW Bodypack transmitter, (1) ME 3 Headset microphone, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 1-ME3-BC,507452,"Wireless headmic set. Includes (1) SK-XSW bodypack transmitter, (1) ME 3-II lavalier headmic (cardioid, condenser), (1) EM-XSW 1 stationary receiver with internal antennas and (1) NT 12-5 CW power supply, frequency range: BC (670-694 MHz)",BC (670-694 MHz),809,471.33,,,,615104303515,4044155226270,TW,85181000,340,0.75,348,86,345,13.70,3.39,13.58,3,4567.0,10.07,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--dAxEOGXi--/a923a5a0fbd09316753fc8fca392034bd0869adb.jpg,https://images.salsify.com/image/upload/s--L9eNnZn8--/112018eee233d1b1b7c9be4cddcea0d159945610.jpg,https://images.salsify.com/image/upload/s--t-KRYhoA--/7f861dbec408c4ebf8254ba748d3557452fca1f2.jpg,https://images.salsify.com/image/upload/s--rlGhvucC--/6364e84404131887514b4acff10dd9f905506268.jpg,https://images.salsify.com/image/upload/s--cmPUNnf6--/5b733c956120e54f93ecedbbd09fe41ea84a92b5.jpg,,,,Electret Condenser,Cardioid,,,,,,"(1) EM-XSW 1 Rack receiver, (1) SK-XSW Bodypack transmitter, (1) ME 3 Headset microphone, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 2-835-A,507143,Complete XSW2 Vocal system : SKM 835 XSW handheld transmitter with 835 dynamic cardioid capsule  EM XSW2 mains powered receiver  plug pack power supply  2 antennae  2 AA batteries 548 - 572 MHz,A (548 - 572 MHz),919,535.42,,,,615104279902,4044155214079,TW,85181000,680,1.50,348,86,345,13.70,3.39,13.58,3,7879.0,17.37,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--kiV3-ZAU--/54e56e943a36640833fdc74cf7976230f6971feb.jpg,https://images.salsify.com/image/upload/s--UXuwZxij--/b13929ca069cd26b596c91f6a35c534c08181179.jpg,https://images.salsify.com/image/upload/s--jlwUBl7s--/0c4778ca5dcd0194bf4cd88019cd8b63c3fdd75c.jpg,https://images.salsify.com/image/upload/s--LEUNtUh_--/9a61019879717cf4949176261874a37fd16192a5.jpg,https://images.salsify.com/image/upload/s--qdZXbSDl--/e717f5f4539bac8f7164bb0eef0b748e75d38ffa.jpg,,,,Dynamic,Cardioid,,,,,,"(1) EM-XSW 2 Rack receiver, (1) SKM 835-XSW Handheld transmitter, (1) MZQ 1 Microphone clip, (1) GA 1-XSW 2 Rackmount kit, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 2-835-BC,507460,"Wireless vocal  set. Includes (1) SKM 835-XSW handheld transmitter with mute switch and e835 capsule (cardioid, dynamic), (1) MZQ 1 mic clip, (1) EM-XSW 2 true diversity receiver, (1) NT 12-5 CW power supply and (1) GA 1 XSW 2 rackmount, frequency range: BC (670-694 MHz)",BC (670-694 MHz),919,535.42,,,,615104303591,4044155226355,TW,85181000,680,1.50,348,86,345,13.70,3.39,13.58,3,7879.0,17.37,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--kiV3-ZAU--/54e56e943a36640833fdc74cf7976230f6971feb.jpg,https://images.salsify.com/image/upload/s--UXuwZxij--/b13929ca069cd26b596c91f6a35c534c08181179.jpg,https://images.salsify.com/image/upload/s--jlwUBl7s--/0c4778ca5dcd0194bf4cd88019cd8b63c3fdd75c.jpg,https://images.salsify.com/image/upload/s--LEUNtUh_--/9a61019879717cf4949176261874a37fd16192a5.jpg,https://images.salsify.com/image/upload/s--qdZXbSDl--/e717f5f4539bac8f7164bb0eef0b748e75d38ffa.jpg,,,,Dynamic,Cardioid,,,,,,"(1) EM-XSW 2 Rack receiver, (1) SKM 835-XSW Handheld transmitter, (1) MZQ 1 Microphone clip, (1) GA 1-XSW 2 Rackmount kit, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 2-865-A,507150,Complete XSW2 Condensor Vocal system : SKM 865 XSW handheld transmitter with 865 condensor super-cardioid capsule  EM XSW2 mains powered receiver  plug pack power supply  2 antennae  2 AA batteries 548 - 572 MHz,A (548 - 572 MHz),1019,593.68,,,,615104279971,4044155214147,TW,85181000,680,1.50,348,86,345,13.70,3.39,13.58,3,7879.0,17.37,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--kiV3-ZAU--/54e56e943a36640833fdc74cf7976230f6971feb.jpg,https://images.salsify.com/image/upload/s--UXuwZxij--/b13929ca069cd26b596c91f6a35c534c08181179.jpg,https://images.salsify.com/image/upload/s--jlwUBl7s--/0c4778ca5dcd0194bf4cd88019cd8b63c3fdd75c.jpg,https://images.salsify.com/image/upload/s--LEUNtUh_--/9a61019879717cf4949176261874a37fd16192a5.jpg,https://images.salsify.com/image/upload/s--qdZXbSDl--/e717f5f4539bac8f7164bb0eef0b748e75d38ffa.jpg,,,,Condenser,Supercardioid,,,,,,"(1) EM-XSW 2 Rack receiver, (1) SKM 865-XSW Handheld transmitter, (1) MZQ 1 Microphone clip, (1) GA 1-XSW 2 Rackmount kit, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 2-865-BC,507461,"Wireless vocal  set. Includes (1) SKM 865-XSW handheld transmitter with mute switch and e865 capsule (supercardioid, pre-polarized condenser), (1) MZQ 1 mic clip, (1) EM-XSW 2 true diversity receiver, (1) NT 12-5 CW power supply and (1) GA 1 XSW 2 rackmount, frequency range: BC (670-694 MHz)",BC (670-694 MHz),1019,593.68,,,,615104303607,4044155226362,TW,85181000,680,1.50,348,86,345,13.70,3.39,13.58,3,7879.0,17.37,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--kiV3-ZAU--/54e56e943a36640833fdc74cf7976230f6971feb.jpg,https://images.salsify.com/image/upload/s--UXuwZxij--/b13929ca069cd26b596c91f6a35c534c08181179.jpg,https://images.salsify.com/image/upload/s--jlwUBl7s--/0c4778ca5dcd0194bf4cd88019cd8b63c3fdd75c.jpg,https://images.salsify.com/image/upload/s--LEUNtUh_--/9a61019879717cf4949176261874a37fd16192a5.jpg,https://images.salsify.com/image/upload/s--qdZXbSDl--/e717f5f4539bac8f7164bb0eef0b748e75d38ffa.jpg,,,,Electret Condenser,Supercardioid,,,,,,"(1) EM-XSW 2 Rack receiver, (1) SKM 865-XSW Handheld transmitter, (1) MZQ 1 Microphone clip, (1) GA 1-XSW 2 Rackmount kit, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 2-CI1-A,507136,Complete XSW2 Instrument System: includes SK XSW bodypack transmitter  6.5mm jack to mini-jack input cable  EM XSW2 mains powered receiver  plug pack power supply  2 antennae  2 AA batteries.  548 - 572 MHz,A (548 - 572 MHz),809,471.33,,,,615104279759,4044155214000,TW,85176990,680,1.50,348,86,345,13.70,3.39,13.58,3,7372.0,16.25,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--mVioSr1F--/3789271d3d777a60d4c8ce5c12ec8bc7f3dc1149.jpg,https://images.salsify.com/image/upload/s--jlwUBl7s--/0c4778ca5dcd0194bf4cd88019cd8b63c3fdd75c.jpg,https://images.salsify.com/image/upload/s--LEUNtUh_--/9a61019879717cf4949176261874a37fd16192a5.jpg,https://images.salsify.com/image/upload/s--qdZXbSDl--/e717f5f4539bac8f7164bb0eef0b748e75d38ffa.jpg,https://images.salsify.com/image/upload/s--A5UOFuVv--/b5f37f9d04db17c21fa17e269e0f06f78ee77aed.jpg,https://images.salsify.com/image/upload/s--WOLdtFbm--/31f4d7f1934ca8b48468474f8aa494ad3c69775b.jpg,,,,,,,,,,"(1) EM-XSW 2 Rack receiver, (1) SK-XSW Bodypack transmitter, (1) CI 1 Instrument cable, (1) GA 1-XSW 2 Rackmount kit, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 2-CI1-BC,507459,"Wireless instrument set. Includes (1) SK-XSW bodypack transmitter, (1) CI 1 instrument cable, (1) EM-XSW 2 true diversity receiver, (1) NT 12-5 CW power supply and (1) GA 1 XSW 2 rackmount, frequency range: BC (670-694 MHz)",BC (670-694 MHz),809,471.33,,,,615104303584,4044155226348,TW,85176990,680,1.50,348,86,345,13.70,3.39,13.58,3,7372.0,16.25,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--mVioSr1F--/3789271d3d777a60d4c8ce5c12ec8bc7f3dc1149.jpg,https://images.salsify.com/image/upload/s--jlwUBl7s--/0c4778ca5dcd0194bf4cd88019cd8b63c3fdd75c.jpg,https://images.salsify.com/image/upload/s--LEUNtUh_--/9a61019879717cf4949176261874a37fd16192a5.jpg,https://images.salsify.com/image/upload/s--qdZXbSDl--/e717f5f4539bac8f7164bb0eef0b748e75d38ffa.jpg,https://images.salsify.com/image/upload/s--A5UOFuVv--/b5f37f9d04db17c21fa17e269e0f06f78ee77aed.jpg,https://images.salsify.com/image/upload/s--WOLdtFbm--/31f4d7f1934ca8b48468474f8aa494ad3c69775b.jpg,,,,,,,,,,"(1) EM-XSW 2 Rack receiver, (1) SK-XSW Bodypack transmitter, (1) CI 1 Instrument cable, (1) GA 1-XSW 2 Rackmount kit, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 2-ME2-A,507122,Complete XSW2 Lapel system : includes ME 2 omni-directional lapel microphone with clip  SK XSW bodypack transmitter  EM XSW2 mains powered receiver  plug pack power supply  2 antennae  2 AA batteries. 548 - 572 MHz,A (548 - 572 MHz),979,570.37,,,,615104279377,4044155213867,TW,85181000,680,1.50,348,86,345,13.70,3.39,13.58,3,7144.0,15.75,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--FIgFp-D8--/3464dbde7391402fc224bb5cbcbdabbfc6bfe50a.jpg,https://images.salsify.com/image/upload/s--jlwUBl7s--/0c4778ca5dcd0194bf4cd88019cd8b63c3fdd75c.jpg,https://images.salsify.com/image/upload/s--LEUNtUh_--/9a61019879717cf4949176261874a37fd16192a5.jpg,https://images.salsify.com/image/upload/s--qdZXbSDl--/e717f5f4539bac8f7164bb0eef0b748e75d38ffa.jpg,https://images.salsify.com/image/upload/s--A5UOFuVv--/b5f37f9d04db17c21fa17e269e0f06f78ee77aed.jpg,https://images.salsify.com/image/upload/s--Lt66TN1l--/ddbf55fa0714c0172de118e491e9e7a0475e690b.jpg,,,Electret Condenser,Omnidirectional,,,,,,"(1) EM-XSW 2 Rack receiver, (1) SK-XSW Bodypack transmitter, (1) ME 2 Lavalier microphone, (1) GA 1-XSW 2 Rackmount kit, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 2-ME2-BC,507457,"Wireless lavalier set. Includes (1) SK-XSW bodypack transmitter, (1) ME 2-II lavalier microphone (omnidirectional, condenser), (1) EM-XSW 2 true diversity receiver, (1) NT 12-5 CW power supply and (1) GA 1 XSW 2 rackmount, frequency range: BC (670-694 MHz)",BC (670-694 MHz),979,570.37,,,,615104303560,4044155226324,TW,85181000,680,1.50,348,86,345,13.70,3.39,13.58,3,7144.0,15.75,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--FIgFp-D8--/3464dbde7391402fc224bb5cbcbdabbfc6bfe50a.jpg,https://images.salsify.com/image/upload/s--jlwUBl7s--/0c4778ca5dcd0194bf4cd88019cd8b63c3fdd75c.jpg,https://images.salsify.com/image/upload/s--LEUNtUh_--/9a61019879717cf4949176261874a37fd16192a5.jpg,https://images.salsify.com/image/upload/s--qdZXbSDl--/e717f5f4539bac8f7164bb0eef0b748e75d38ffa.jpg,https://images.salsify.com/image/upload/s--A5UOFuVv--/b5f37f9d04db17c21fa17e269e0f06f78ee77aed.jpg,https://images.salsify.com/image/upload/s--Lt66TN1l--/ddbf55fa0714c0172de118e491e9e7a0475e690b.jpg,,,Electret Condenser,Omnidirectional,,,,,,"(1) EM-XSW 2 Rack receiver, (1) SK-XSW Bodypack transmitter, (1) ME 2 Lavalier microphone, (1) GA 1-XSW 2 Rackmount kit, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 2-ME3-A,507129,Complete XSW2 Headset system: includes ME 3 cardioid head microphone with clip  SK XSW bodypack transmitter  EM XSW2 mains powered receiver  plug pack power supply  2 antennae  2 AA batteries. 548 - 572 MHz,A (548 - 572 MHz),1019,593.68,,,,615104279513,4044155213935,TW,85181000,680,1.50,348,86,345,13.70,3.39,13.58,3,7399.0,16.31,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--c5sZp-cC--/e624c87c5f7df6ca4b91466e26fca8f899bcb6c7.jpg,https://images.salsify.com/image/upload/s--jlwUBl7s--/0c4778ca5dcd0194bf4cd88019cd8b63c3fdd75c.jpg,https://images.salsify.com/image/upload/s--LEUNtUh_--/9a61019879717cf4949176261874a37fd16192a5.jpg,https://images.salsify.com/image/upload/s--qdZXbSDl--/e717f5f4539bac8f7164bb0eef0b748e75d38ffa.jpg,https://images.salsify.com/image/upload/s--A5UOFuVv--/b5f37f9d04db17c21fa17e269e0f06f78ee77aed.jpg,https://images.salsify.com/image/upload/s--cmPUNnf6--/5b733c956120e54f93ecedbbd09fe41ea84a92b5.jpg,,,Electret Condenser,Cardioid,,,,,,"(1) EM-XSW 2 Rack receiver, (1) SK-XSW Bodypack transmitter, (1) ME 3 Headset microphone, (1) GA 1-XSW 2 Rackmount kit, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW 2-ME3-BC,507458,"Wireless headmic set. Includes (1) SK-XSW bodypack transmitter, (1) ME 3-II lavalier headmic (cardioid, condenser), (1) EM-XSW 2 true diversity receiver, (1) NT 12-5 CW power supply and (1) GA 1 XSW 2 rackmount, frequency range: BC (670-694 MHz)",BC (670-694 MHz),1019,593.68,,,,615104303577,4044155226331,TW,85181000,680,1.50,348,86,345,13.70,3.39,13.58,3,7399.0,16.31,300,380,400,11.81,14.96,15.75,https://images.salsify.com/image/upload/s--c5sZp-cC--/e624c87c5f7df6ca4b91466e26fca8f899bcb6c7.jpg,https://images.salsify.com/image/upload/s--jlwUBl7s--/0c4778ca5dcd0194bf4cd88019cd8b63c3fdd75c.jpg,https://images.salsify.com/image/upload/s--LEUNtUh_--/9a61019879717cf4949176261874a37fd16192a5.jpg,https://images.salsify.com/image/upload/s--qdZXbSDl--/e717f5f4539bac8f7164bb0eef0b748e75d38ffa.jpg,https://images.salsify.com/image/upload/s--A5UOFuVv--/b5f37f9d04db17c21fa17e269e0f06f78ee77aed.jpg,https://images.salsify.com/image/upload/s--cmPUNnf6--/5b733c956120e54f93ecedbbd09fe41ea84a92b5.jpg,,,Electret Condenser,Cardioid,,,,,,"(1) EM-XSW 2 Rack receiver, (1) SK-XSW Bodypack transmitter, (1) ME 3 Headset microphone, (1) GA 1-XSW 2 Rackmount kit, (1) NT 12-5CW Power supply with country adapters, (2) AA Batteries"
Sennheiser,XSW IEM EK (B),509157,"Lightweight in-ear monitoring bodypack to expand existing XS Wireless IEM setups. Includes (1) XSW IEM EK Receiver, (1) IE 4 In-Ear Headphones and (2) AA Batteries, frequency range: B (572 - 596 MHz).",B (572 - 596 MHz).,779,453.85,,_,,615104356351,4044155257397,CN,85176930,110,0.24,95,70,26,3.74,2.76,1.02,10,2960.0,6.53,390,160,200,15.35,6.30,7.87,https://images.salsify.com/image/upload/s--1QpZ4zvT--/425fb917351059dbae60616f9521584d458a01e8.jpg,https://images.salsify.com/image/upload/s--diwQLkmM--/0605cf4db12b8d57c90679bd47a7dcddfac54f45.jpg,https://images.salsify.com/image/upload/s--TVSEJWvD--/152c03f28bf7322f35cfd7272ddecd3c28d0e972.jpg,,,,,,,,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,"(1) XSW IEM EK Stereo receiver, (1) IE 4 In-ear headphones, (2) AA Batteries, (1) Quick guide, (1) Safety guide, (1) Compliance sheet, (1) Frequency table"
Sennheiser,XSW IEM EK (C),509158,"Lightweight in-ear monitoring bodypack to expand existing XS Wireless IEM setups. Includes (1) XSW IEM EK Receiver, (1) IE 4 In-Ear Headphones and (2) AA Batteries, frequency range: C (662 - 686 MHz).",C (662 - 686 MHz).,779,453.85,,_,,615104356375,4044155257403,CN,85176930,110,0.24,95,70,26,3.74,2.76,1.02,10,2960.0,6.53,390,160,200,15.35,6.30,7.87,https://images.salsify.com/image/upload/s--1QpZ4zvT--/425fb917351059dbae60616f9521584d458a01e8.jpg,https://images.salsify.com/image/upload/s--diwQLkmM--/0605cf4db12b8d57c90679bd47a7dcddfac54f45.jpg,https://images.salsify.com/image/upload/s--TVSEJWvD--/152c03f28bf7322f35cfd7272ddecd3c28d0e972.jpg,,,,,,,,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,"(1) XSW IEM EK Stereo receiver, (1) IE 4 In-ear headphones, (2) AA Batteries, (1) Quick guide, (1) Safety guide, (1) Compliance sheet, (1) Frequency table"
Sennheiser,XSW IEM EK BATTERY COVER,592583,Battery Cover for XSW IEM EK Receiver,,19.95,11.62,,,,615104381407,4044155272796,CN,85177900,20,0.04,135,225,10,5.31,8.86,0.39,20,809.0,1.78,210,280,210,8.27,11.02,8.27,https://images.salsify.com/image/upload/s--t97nHaON--/557ac363bbcaba3a22f56e7264c45f82b625b87a.jpg,,,,,,,,,,,,,,,(1) XSW IEM EK BATTERY COVER
Sennheiser,XSW IEM EK BELT CLIP,592582,Belt Clip for XSW IEM EK Receiver,,19.95,11.62,,,,615104381391,4044155272789,CN,85177900,10,0.02,135,225,25,5.31,8.86,0.98,20,705.0,1.55,210,280,210,8.27,11.02,8.27,https://images.salsify.com/image/upload/s--PURWTtM0--/84c0062e7f866afa3e1b9c0278503b354b3e8d16.jpg,,,,,,,,,,,,,,,(1) XSW IEM EK BELT CLIP
Sennheiser,XSW IEM SET (B),509147,"Complete starter set for in-ear monitoring. Includes (1) XSW IEM SR transmitter, (1) XSW IEM EK Receiver, (1) IE 4 In-Ear Headphones, (1) XSW Rack Mount Kit, (1) NT 12-5 CW power supply with power adapters, (2) AA batteries, frequency range: B (572 - 596 MHz).",B (572 - 596 MHz).,1279,745.15,,_,,615104356214,4044155257298,CN,85183000,700,1.54,365,58,280,14.37,2.28,11.02,3,6610.0,14.57,385,215,265,15.16,8.46,10.43,https://images.salsify.com/image/upload/s--RKU0_aJW--/74af83653e6f95019b855fd0080e7c812a7b487f.jpg,https://images.salsify.com/image/upload/s--Uab-dtLV--/c17364ebc710a5a5517e9b8f656c28e1f9f7c7dd.jpg,https://images.salsify.com/image/upload/s--7SI2Naag--/727e01fe62792cd15e156e1ff416399fad00806b.jpg,https://images.salsify.com/image/upload/s--asyy00z7--/4753a7a2d085e40bc54d7e8620ac5af14687474e.jpg,https://images.salsify.com/image/upload/s--N5fdiOEY--/6b407b3ab0fc02cc879878aa9b98be57e50a27ef.jpg,https://images.salsify.com/image/upload/s--phYW-UpQ--/bb3b42f7ce501d9ee2fd3fdfeb7f3b2b87f17664.jpg,https://images.salsify.com/image/upload/s--uAItHNAs--/8779043e236dec11939073eee4cdf024e6307cc1.jpg,https://images.salsify.com/image/upload/s--gIZ5ui7b--/9908f0ef747b97a7932652fd191850297c617008.jpg,,,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,https://www.sennheiser.com/globalassets/digizuite/41846-en-SP_1351_v1.0_XS_Wireless_IEM_EK_EN.pdf,"(1) XSW IEM EK Stereo receiver, (1) XSW IEM SR Stereo transmitter, (1) XSW BNC Antenna, (1) IE 4 In-ear headphones, (2) AA Batteries, (1) XSW Rack mount kit, (1) NT 12-5CW Power supply with country adapters, (1) Quick guide, (1) Safety guide, (1) Compliance sheet, (1) Frequency table"
