Brand Text,Product Code,Description,UOM,Dealer Ex GST,Dealer Inc GST,RRP Inc GST,Indent Or Stocked,URL
Rean,NU-RCX3M-Z-000-0,REAN 3 pin male XLR cable connector IP65 nickel,B100,$276.96,$318.50,$455.00,I,https://amber.co.nz/rean-3-pin-male-xlr-cable-connector-ip65-nickel
Rean,NU-RCX5F-Z-000-0,REAN 5 pin female XLR cable connector IP65 nickel,B100,$459.56,$528.50,$755.00,I,https://amber.co.nz/rean-5-pin-female-xlr-cable-connector-ip65-nickel
Rean,NU-RCX5M-Z-000-0,REAN 5 pin male XLR cable connector IP65 nickel,B100,$353.05,$406.00,$580.00,S,https://amber.co.nz/rean-5-pin-male-xlr-cable-connector-ip65-nickel
Rean,NU-RE8MY-1,REAN RJ45 cable housing nickel,EACH,$2.44,$2.80,$4.00,S,https://amber.co.nz/rean-rj45-cable-housing-nickel
Rean,NU-RE8MY-1-B,REAN RJ45 cable housing black,EACH,$2.44,$2.80,$4.00,S,https://amber.co.nz/rean-rj45-cable-housing-black
Rean,NU-RLS4MPZ,REAN 4 pole speaker connector panel mount solder cups,B100,$272.09,$312.90,$447.00,S,https://amber.co.nz/rean-4-pole-speaker-connector-panel-mount-solder-cups
Rean,NU-RP2C,REAN 6.35mm TS cable plug nickel/nickel,EACH,$3.05,$3.50,$5.00,S,https://amber.co.nz/rean-6~35mm-ts-cable-plug-nickel~nickel
Rean,NU-RP2C-B,REAN 6.35mm TS cable plug black/gold,EACH,$4.26,$4.90,$7.00,S,https://amber.co.nz/rean-6~35mm-ts-cable-plug-black~gold
Rean,NU-RP2RC,REAN 6.35mm right angle TS cable plug nickel/nickel,EACH,$3.05,$3.50,$5.00,S,https://amber.co.nz/rean-6~35mm-right-angle-ts-cable-plug-nickel~nickel
Rean,NU-RP2RC-B,REAN 6.35mm right angle TS cable plug black/gold,EACH,$3.65,$4.20,$6.00,S,https://amber.co.nz/rean-6~35mm-right-angle-ts-cable-plug-black~gold
Rean,NU-RP2RCF,REAN RP2RCF pancake plug TS 6.35mm,EACH,$3.05,$3.50,$5.00,S,https://amber.co.nz/rean-6~35mm-pancake-ts-nickel~nickel
Rean,NU-RP3C,REAN 6.35mm TRS cable plug nickel/nickel,EACH,$3.65,$4.20,$6.00,S,https://amber.co.nz/rean-6~35mm-trs-cable-plug-nickel~nickel
Rean,NU-RP3C-B,REAN 6.35mm TRS cable plug black/gold,EACH,$4.26,$4.90,$7.00,S,https://amber.co.nz/rean-6~35mm-trs-cable-plug-black~gold
Rean,NU-RRE8F-Z-000-0,REAN RJ45 D chassis connector IP65 nickel,B100,$447.39,$514.50,$735.00,I,https://amber.co.nz/rean-rj45-d-chassis-connector-ip65-nickel
Rean,NU-RRX3F-Z-000-0,REAN 3 pin XLR female D chassis connector IP65 nickel,B100,$340.87,$392.00,$560.00,I,https://amber.co.nz/rean-3-pin-xlr-female-d-chassis-connector-ip65-nickel
Rean,NU-RRX3M-Z-000-0,REAN 3 pin XLR male D chassis connector IP65 nickel,B100,$286.09,$329.00,$470.00,I,https://amber.co.nz/rean-3-pin-xlr-male-d-chassis-connector-ip65-nickel
Rean,NU-RRX5F-Z-000-0,REAN 5 pin XLR female D chassis connector IP65 nickel,B100,$432.17,$497.00,$710.00,I,https://amber.co.nz/rean-5-pin-xlr-female-d-chassis-connector-ip65-nickel
Rean,NU-RRX5M-Z-000-0,REAN 5 pin XLR male D chassis connector IP65 nickel,B100,$359.13,$413.00,$590.00,I,https://amber.co.nz/rean-5-pin-xlr-male-d-chassis-connector-ip65-nickel
Rean,NU-RT3FC-B-W,REAN TINY XLR 3 pin female cable connector black/gold water resistant boot,EACH,$4.87,$5.60,$8.00,S,https://amber.co.nz/3-pole-tiny-cable-connector-black-metal-shell-water-rest-gold-plated-contacts
Rean,NU-RT3MC-B,REAN TINY XLR 3 pole male cable connector black/gold,EACH,$4.26,$4.90,$7.00,S,https://amber.co.nz/rean-tiny-xlr-3-pole-male-cable-connector-black~gold
Rean,NU-RT4FC-B-W,7613187014789 REAN TINY XLR 4 pin female cable connector black/gold,EACH,$6.09,$7.00,$10.00,S,https://amber.co.nz/4-pole-tiny-cable-connector-black-metal-shell-water-rest-gold-plated-contacts
Rean,NU-RT4FCT-B,REAN TINY XLR screw locking 4 pin cable connector black/gold,EACH,$6.70,$7.70,$11.00,I,https://amber.co.nz/4-pole-tiny-xlr-screw-locking-cable-connector-female-black-housing-gold-plated-contacts
Rean,NU-RT4MC-B,REAN TINY XLR 4 pin male cable connector black/gold,EACH,$4.87,$5.60,$8.00,S,https://amber.co.nz/tiny-xlr-cable-connector-4-pole-male-gold-plated-contacts
Rean,NU-RT5FC-B-W,REAN TINY XLR 5 pin female cable connector black/gold water resistant boot,EACH,$6.70,$7.70,$11.00,S,https://amber.co.nz/5-pole-tiny-xlr-cable-conn-black-housing-water-resistant-boot-gold-plated-contacts
Renkus Heinz,RH-IC16-RD-B,IC16-RD-B. Iconix 16-driver steerable column array. Rhaon and Dante. Black.,EACH,"$27,073.91","$31,135.00","$47,900.00",S,https://amber.co.nz/ic16-rd-bk~-iconix-16-driver-steerable-column-array~-rhaon-and-dante~-black~
Renkus Heinz,RH-IC16-RD-W,IC16-RD-W. Iconix 16-driver steerable column array. Rhaon and Dante. White.,EACH,"$27,073.91","$31,135.00","$47,900.00",S,https://amber.co.nz/ic16-rd-wt~-iconix-16-driver-steerable-column-array~-rhaon-and-dante~-white~
Renkus Heinz,RH-IC24-RD-W,IC24-RD-CC. Iconix 24-driver steerable column array. Rhaon and Dante. White.,EACH,"$39,339.13","$45,240.00","$69,600.00",S,https://amber.co.nz/iconyx-rd-24ch-col-24x4-wh-ic24-rd-wt-renkus-heinz
Renkus Heinz,RH-IC8-RD-BK,IC8-RD-B. Iconix 8-driver steerable column array. Rhaon and Dante. Black.,EACH,"$14,808.70","$17,030.01","$26,200.00",S,https://amber.co.nz/8-ch-iconyx-w-dante-black-ic8-rd-bk-renkus-heinz
Renkus Heinz,RH-SA28-RD-B,"SA28-RD-B. Active dual 8"" loudspeaker.  Rhaon and Dante. Black.",EACH,"$8,591.30","$9,880.00","$15,200.00",S,https://amber.co.nz/sa28-rd-b~-active-dual-8~-loudspeaker~-rhaon-and-dante~-black~
Renkus Heinz,RH-ICLLX-RD-B,ICLLX-RD-B.  IC Live X active steerable array module. Rhaon and Dante. Black.,EACH,"$17,408.70","$20,020.01","$30,800.00",S,https://amber.co.nz/icllx-rd-bk~-ic-live-x-active-steerable-array-module~-rhaon-and-dante~-black~
Renkus Heinz,RH-CA112S-RD-B,"CA112S-RD-B. Active 12"" subwoofer. Rhaon and Dante. Black.",EACH,"$5,765.22","$6,630.00","$10,200.00",S,https://amber.co.nz/ca112s-a~-active-12~-subwoofer~-rhaon-and-dante~-black~
Renkus Heinz,RH-CA121M-RD-B,"CA121M-RD-B. Active 12"" monitor loudspeaker Rhaon and Dante. Black.",EACH,"$6,047.83","$6,955.00","$10,700.00",S,https://amber.co.nz/ca121m-rd~-active-12~-monitor-loudspeaker-rhaon-and-dante~-black~
Renkus Heinz,RH-CX112S-B,CX112S-B.  Passive 12? subwoofer. Black.,EACH,"$1,300.00","$1,495.00","$2,300.00",S,https://amber.co.nz/cx112s~-passive-12~-subwoofer~-black~
Renkus Heinz,RH-CX118S-B,CX118S-B.  Passive 18? subwoofer. Black.,EACH,"$1,639.13","$1,885.00","$2,900.00",S,https://amber.co.nz/cx118s~-passive-18~-subwoofer~-black~
Renkus Heinz,RH-CX121-B,"CX121-B. Passive 12"" loudspeaker. Black.",EACH,"$1,469.57","$1,690.01","$2,600.00",S,https://amber.co.nz/cx121~-passive-12~-loudspeaker~-black~
Renkus Heinz,RH-CX121M-B,"CX121M-B.  Passive 12"" monitor loudspeaker. Black.",EACH,"$1,469.57","$1,690.01","$2,600.00",S,https://amber.co.nz/cx121m~-passive-12~-monitor-loudspeaker~-black~
Renkus Heinz,RH-CX151-B,CX151-B. Passive 15? loudspeaker. Black.,EACH,"$1,752.17","$2,015.00","$3,100.00",S,https://amber.co.nz/cx151~-passive-15~-loudspeaker~-black~
Renkus Heinz,RH-CX41-B,CX41-B. Passive 4? loudspeaker. Black.,EACH,$508.70,$585.01,$900.00,S,https://amber.co.nz/cx41~-passive-4~-loudspeaker~-black~
Renkus Heinz,RH-CX61-B,"CX61-B. Passive 6"" loudspeaker. Black.",EACH,$847.83,$975.00,"$1,500.00",S,https://amber.co.nz/cx61~-passive-6~-loudspeaker~-black~
Renkus Heinz,RH-CX81-B,"CX81-B. Passive 8"" loudspeaker. Black.",EACH,$904.35,"$1,040.00","$1,600.00",S,https://amber.co.nz/cx81~-passive-8~-loudspeaker~-black~
Renkus Heinz,RH-CX82-B,"CX82-B. Passive dual 8"" loudspeaker. Black.",EACH,"$1,073.91","$1,235.00","$1,900.00",S,https://amber.co.nz/cx82~-passive-dual-8~-loudspeaker~-black~
Renkus Heinz,RH-UBRKT/CT121-B,UBRKT-CT121-B. U-bracket for C/T-series 121. Black.,EACH,$141.30,$162.50,$250.00,S,https://amber.co.nz/ubrkt-ct121b~-u-bracket-for-c~t-series-121~-black~
Renkus Heinz,RH-UBRKT/CT151-B,UBRKT-CT151-B. U-bracket for C/T series 151. Black.,EACH,$183.70,$211.26,$325.00,S,https://amber.co.nz/ubrkt-ct151b~-u-bracket-for-c~t-series-151~-black~
Renkus Heinz,RH-UBRKT/CT61-B,UBRKT-CT61-B. U-bracket for C/T series 61. Black.,EACH,$98.91,$113.75,$175.00,S,https://amber.co.nz/ubrkt-ct61b~-u-bracket-for-c~t-series-61~-black~
Renkus Heinz,RH-UBRKT/CT82-B,UBRKT-CT61-W. U-bracket for C/T series 61. White.,EACH,$127.27,$146.36,$225.00,S,https://amber.co.nz/ubrkt-ct61w~-u-bracket-for-c~t-series-61~-white~
Renkus Heinz,RH-TA112S-RD-B,"TA112S-RD-B. Active 12"" subwoofer. Rhaon and Dante. Black",EACH,"$7,008.70","$8,060.01","$12,400.00",S,https://amber.co.nz/ta112s-rd~-active-12~-subwoofer~-rhaon-and-dante~-black
Renkus Heinz,RH-TA118S-RD-B,"TA118S-RD-B. Active 18"" subwoofer. Rhaon and Dante. Black",EACH,"$8,421.74","$9,685.00","$14,900.00",S,https://amber.co.nz/ta118s-rd~-active-18~-subwoofer~-rhaon-and-dante~-black
Renkus Heinz,RH-TA121-RD-B,"TA121-RD-B. Active 12"" loudspeaker. Rhaon and Dante. Black",EACH,"$8,026.09","$9,230.00","$14,200.00",S,https://amber.co.nz/2-way-12-power-dsp-dante-ta121-rd-renkus-heinz
Renkus Heinz,RH-TA151-RD-B,"TA151-RD-B. Active 15"" loudspeaker. Analog. Black",EACH,"$8,365.22","$9,620.00","$14,800.00",S,https://amber.co.nz/2-way-15-power-dsp-dante-ta151-rd-renkus-heinz
Renkus Heinz,RH-TA61-RD-B,"TA61-RD-B. Active 6"" loudspeaker. Rhaon and Dante.. Black",EACH,"$6,104.35","$7,020.00","$10,800.00",S,https://amber.co.nz/2-way-6-power-dsp-dante-ta61-rd-renkus-heinz
Renkus Heinz,RH-TA62-RD-B,"TA62-RD-B. Active dual 6"" loudspeaker. Rhaon and Dante. Black",EACH,"$6,386.96","$7,345.00","$11,300.00",S,https://amber.co.nz/ta62-rd~-active-duel-6~-loudspeaker~-rhaon-and-dante~-black
Renkus Heinz,RH-TA81-RD-B,"TA81-RD-B. Active 8"" loudspeaker. Rhaon and Dante. Black",EACH,"$6,330.43","$7,279.99","$11,200.00",S,https://amber.co.nz/2-way-8-power-dsp-dante-ta81-rd-renkus-heinz
Renkus Heinz,RH-TA82-RD-B,"TA82-RD. Active dual 6"" loudspeaker. Rhaon and Dante. Black",EACH,"$7,008.70","$8,060.01","$12,400.00",S,https://amber.co.nz/ta82-rd~-active-dual-6~-loudspeaker~-rhaon-and-dante~-black
Renkus Heinz,RH-TX112S-B,"TX112S-B. Passive 12"" subwoofer. Black,",EACH,"$3,165.22","$3,640.00","$5,600.00",S,https://amber.co.nz/12-sub-passive-tx112s-renkus-heinz
Renkus Heinz,RH-TX1182-B,"TX118S. Passive 18"" subwoofer. Black.",EACH,"$3,560.87","$4,095.00","$6,300.00",S,https://amber.co.nz/tx118s~-passive-18~-subwoofer~-black~
Renkus Heinz,RH-TX121-B,"TX121-B. Passive 12"" loudspeaker. Black.",EACH,"$3,221.74","$3,705.00","$5,700.00",S,https://amber.co.nz/2-way-full-range-12-passive-tx121-renkus-heinz
Renkus Heinz,RH-TX151-B,"TX151. Passive 15"" loudspeaker. Black.",EACH,"$3,560.87","$4,095.00","$6,300.00",S,https://amber.co.nz/tx151~-passive-15~-loudspeaker~-black~
Renkus Heinz,RH-TX61-B,"TX61-B. Passive 6"" loudspeaker. Black.",EACH,"$2,204.35","$2,535.00","$3,900.00",S,https://amber.co.nz/2-way-full-range-6-passive-tx61-renkus-heinz
Renkus Heinz,RH-TX62-B,"TX62-B. Passive dual 6"" loudspeaker. Black.",EACH,"$2,543.48","$2,925.00","$4,500.00",S,https://amber.co.nz/2-way-full-range-2x6-passive-tx62-renkus-heinz
Renkus Heinz,RH-TX81-B,"TX81-B. Passive 8"" loudspeaker. Black.",EACH,"$2,430.43","$2,794.99","$4,300.00",S,https://amber.co.nz/tx81~-passive-8~-loudspeaker~-black~
Renkus Heinz,RH-TX82-B,"TX82-B.  Passive dual 8"" loudspeaker. Black.",EACH,"$3,108.70","$3,575.01","$5,500.00",S,https://amber.co.nz/tx82~-passive-dual-8~-loudspeaker~-black~
Renkus Heinz,RH-UBX16-B,UBX16-B. Passive 16-driver steered column array. Black.,EACH,"$2,769.57","$3,185.01","$4,900.00",S,https://amber.co.nz/16x3~-passive-column-speaker~-8ohm~100v-ip66--black-renkus-heinz
Renkus Heinz,RH-UBX16-W,UBX16-W. Passive 16-driver steered column array. White.,EACH,"$3,900.00","$4,485.00","$6,900.00",S,https://amber.co.nz/16x3~-passive-column-speaker~-8ohm~100v-ip66--white-renkus-heinz
Renkus Heinz,RH-UBX4-B,UBX4-B. Passive 4-driver steered column array. Black.,EACH,"$1,130.43","$1,299.99","$2,000.00",S,https://amber.co.nz/4-x-3~-passive-column-speaker-8ohm~100v-ip64--black-renkus-heinz
Renkus Heinz,RH-UBX4-W,UBX4-W. Passive 4-driver steered column array. White.,EACH,"$1,639.13","$1,885.00","$2,900.00",S,https://amber.co.nz/4-x-3~-passive-column-speaker-8ohm~100v-ip64--white-renkus-heinz-ubx4-w
Renkus Heinz,RH-UBX8-B,UBX8-B. Passive 8-driver steered column array. Black.,EACH,"$1,582.61","$1,820.00","$2,800.00",S,https://amber.co.nz/8-x-3~-passive-column-speaker~-8ohm~100v-ip66--black-renkus-heinz
Renkus Heinz,RH-UBX8-W,UBX8-W. Passive 8-driver steered column array. White.,EACH,"$2,260.87","$2,600.00","$4,000.00",S,https://amber.co.nz/8-x-3~-passive-column-speaker~-8ohm~100v-ip66--white-renkus-heinz
Robosen,RB-BSGNLAZ,Buzz Lightyear Infinity Pack Limited Edition Robosen,EACH,"$1,181.91","$1,359.20","$1,699.00",S,https://amber.co.nz/buzz-lightyear-infinity-pack-limited-edition
Robosen,RB-DHFG1-SA,Bumblebee G1 Flagship,EACH,"$1,529.74","$1,759.20","$2,199.00",S,https://amber.co.nz/bumblebee-g1-flagship-robosen-sample
Robosen,RB-DHFPAZ,Bumblebee G1 Performance,EACH,$626.25,$720.19,$749.00,S,https://amber.co.nz/bumblebee-g1-robosen
Robosen,RB-GSEGAZ,Grimlock G1 Robosen,EACH,"$2,423.91","$2,787.50","$2,899.00",S,https://amber.co.nz/grimlock-g1-robosen
Robosen,RB-HR30AZ,Optimus Prime Elite Robosen,EACH,"$1,042.78","$1,199.20","$1,499.00",S,https://amber.co.nz/optimus-prime-elite
Robosen,RB-HR40AZ,Optimus Prime Flagship Robosen,EACH,"$1,251.48","$1,439.20","$1,799.00",S,https://amber.co.nz/optimus-prime-flagship-robosen
Robosen,RB-K1AZ,K1 Pro Interstellar Scout Robosen,EACH,$486.26,$559.20,$699.00,S,https://amber.co.nz/k1-pro-interstellar-scout
Robosen,RB-MINI-ALIEN-SET,Mini Robot - Toy Story Alien & Base,EACH,$159.30,$183.20,$229.00,S,https://amber.co.nz/mini-robot--toy-story-alien-and-base
Robosen,RB-MINI-BASE,Robosen Mini Base,EACH,$96.70,$111.21,$139.00,S,https://amber.co.nz/robosen-mini-base
Robosen,RB-MINI-BUZZ-SET,Mini Robot - Toy Story Buzz & Base,EACH,$159.30,$183.20,$229.00,S,https://amber.co.nz/mini-robot--toy-story-buzz-and-base
Robosen,RB-MINI-LOTSO-SET,Mini Robot - Toy Story Lotso & Base,EACH,$159.30,$183.20,$229.00,S,https://amber.co.nz/mini-robot--toy-story-lotso-and-base
Robosen,RB-MINI-TS1,Mini Robot - Toy Story 30th Anniversary Collector's Set,EACH,$381.91,$439.20,$549.00,S,https://amber.co.nz/mini-robot--toy-story-30th-anniversary-collector's-set
Robosen,RB-MINI-TS2,Mini Robot - Toy Story Woody & Jessie,EACH,$201.04,$231.20,$289.00,S,https://amber.co.nz/mini-robot--toy-story-woody-and-jessy
Robosen,RB-MINI-TS3,Mini Robot - Toy Story Buzz & Rex,EACH,$201.04,$231.20,$289.00,S,https://amber.co.nz/mini-robot--toy-story-buzz-and-rex
Robosen,RB-MINI-WAE,Mini Robot - Wall E Wall-E & Eve,EACH,$201.04,$231.20,$289.00,S,https://amber.co.nz/mini-robot--wall-e-wall-e-and-eve
Robosen,RB-QTZPMAZ,Optimus Prime Rise of Beasts Robosen,EACH,"$1,112.35","$1,279.20","$1,599.00",S,https://amber.co.nz/optimus-prime-rise-of-the-beast-robosen
Robosen,RB-SBG1-SE,Robosen Soundwave,EACH,"$2,086.26","$2,399.20","$2,999.00",S,https://amber.co.nz/robosen-soundwave-robosen
Robosen,RB-ZNJBAZ,Robosen AI Base,EACH,$277.57,$319.21,$399.00,S,https://amber.co.nz/robosen-ai-base
Rycote,RR-RYC010320,"Super-Shield Kit, Small",EACH,$471.74,$542.50,$775.00,S,https://amber.co.nz/super-shield-kit-small
Rycote,RR-RYC010321,Medium Super Shield Kit,EACH,$471.74,$542.50,$775.00,S,https://amber.co.nz/super-shield-kit-medium
Rycote,RR-RYC010322,"Super-Shield Kit, Large",EACH,$471.74,$542.50,$775.00,S,https://amber.co.nz/super-shield-kit-large
Rycote,RR-RYC010323,"Super-Blimp Kit, NTG",EACH,$435.22,$500.50,$715.00,S,https://amber.co.nz/super-blimp-kit-ntg
Rycote,RR-RYC010324,"Windshield Kit, 416",EACH,$678.70,$780.50,"$1,115.00",S,https://amber.co.nz/windshield-kit-416
Rycote,RR-RYC010325,Windshield Kit CMC-1,EACH,$662.87,$762.30,"$1,089.00",I,https://amber.co.nz/windshield-kit-cmc-1
Rycote,RR-RYC010326,Super-Blimp NTG5,EACH,$407.22,$468.30,$669.00,S,https://amber.co.nz/super-blimp-ntg5
Rycote,RR-RYC010601,Windshield WS 1,EACH,$340.26,$391.30,$559.00,I,https://amber.co.nz/windshield-ws-1
Rycote,RR-RYC010602,Windshield WS 2,EACH,$340.26,$391.30,$559.00,I,https://amber.co.nz/windshield-ws-2
Rycote,RR-RYC010603,Windshield WS 3,EACH,$340.26,$391.30,$559.00,I,https://amber.co.nz/windshield-ws-3
Rycote,RR-RYC010604,Windshield WS 4,EACH,$340.26,$391.30,$559.00,I,https://amber.co.nz/windshield-ws-4
Rycote,RR-RYC010605,Windshield WS 9,EACH,$340.26,$391.30,$559.00,I,https://amber.co.nz/windshield-ws-9
Rycote,RR-RYC010606,Windshield WS 295,EACH,$340.26,$391.30,$559.00,I,https://amber.co.nz/windshield-ws-295
Rycote,RR-RYC010610,Windshield WS 10,EACH,$340.26,$391.30,$559.00,I,https://amber.co.nz/windshield-ws-10
Rycote,RR-RYC010705,Extension 5,EACH,$106.52,$122.50,$175.00,I,https://amber.co.nz/extension-5
Rycote,RR-RYC011001,20mm BBG Windshield,EACH,$170.44,$196.00,$280.00,S,https://amber.co.nz/20mm-bbg-windshield
Rycote,RR-RYC011002,22mm BBG Windshield,EACH,$170.44,$196.00,$280.00,S,https://amber.co.nz/22mm-bbg-windshield
Rycote,RR-RYC011003,25mm BBG Windshield,EACH,$170.44,$196.00,$280.00,S,https://amber.co.nz/25mm-bbg-windshield
Rycote,RR-RYC011007,21mm BBG Windshield,EACH,$170.44,$196.00,$280.00,S,https://amber.co.nz/21mm-bbg-windshield
Rycote,RR-RYC016901,Connbox CB1 (XLR-3F),EACH,$94.35,$108.50,$155.00,I,https://amber.co.nz/connbox-cb1-(xlr-3f)
Rycote,RR-RYC016917,Connbox CB9 (MZL),EACH,$276.96,$318.50,$455.00,I,https://amber.co.nz/connbox-cb9-(mzl)
Rycote,RR-RYC016924,Connbox CB3 (2XLR-3F),EACH,$182.00,$209.30,$299.00,I,https://amber.co.nz/connbox-cb3-(2xlr-3f)
Rycote,RR-RYC016925,Connbox CB4 (XLR-5F),EACH,$182.00,$209.30,$299.00,I,https://amber.co.nz/connbox-cb4-(xlr-5f)
Rycote,RR-RYC016926,Connbox CB11 (2MZL Detachable),EACH,$388.96,$447.30,$639.00,I,https://amber.co.nz/connbox-cb11-(2mzl-detachable)
Rycote,RR-RYC017013,"Super-Shield, Replacement Cable",EACH,$48.09,$55.30,$79.00,I,https://amber.co.nz/super-shield-replacement-cable
Rycote,RR-RYC017018,XLR/XLR 3-pin Cable (40cm),EACH,$48.70,$56.00,$80.00,S,https://amber.co.nz/xlr~xlr-3-pin-cable-(40cm)
Rycote,RR-RYC017032,"Cyclone Cable, 260mm (MZL)",EACH,$301.30,$346.50,$495.00,I,https://amber.co.nz/cyclone-cable-260mm-(mzl)
Rycote,RR-RYC017050,"Nano Shield 80Hz Filter  Cable 22cm, XLR3",EACH,$179.56,$206.50,$295.00,I,https://amber.co.nz/nano-shield-80hz-filter-w~-xlr-holder-â~~-(fits-modula
Rycote,RR-RYC017051,"Nano Shield 80Hz Filter Cable 32cm, XLR3",EACH,$179.56,$206.50,$295.00,I,https://amber.co.nz/nano-shield-80hz-filter-w~-xlr-holder-â~~-(fits-cyclon
Rycote,RR-RYC017052,Nano Shield 60Hz Filter Undercovers/30 Stickies Origin,EACH,$179.56,$206.50,$295.00,I,https://amber.co.nz/nano-shield-60hz-filter-undercovers~30-stickies-origin-ryc017052
Rycote,RR-RYC017053,Nano Shield 60Hz Filter Undercovers/100 Stickies Origi,EACH,$179.56,$206.50,$295.00,I,https://amber.co.nz/nano-shield-60hz-filter-undercovers~100-stickies-origi-ryc017053
Rycote,RR-RYC017054,Nano Shield 60Hz Filter Undercovers/30 Stickies Origin,EACH,$179.56,$206.50,$295.00,I,https://amber.co.nz/nano-shield-60hz-filter-undercovers~30-stickies-origin-ryc017054
Rycote,RR-RYC017055,Nano Shield 80Hz Filter x 30 Undercovers/30 Stickies O,EACH,$179.56,$206.50,$295.00,I,https://amber.co.nz/nano-shield-80hz-filter-x-30-undercovers~30-stickies-o
Rycote,RR-RYC017056,Nano Shield 60Hz Filter Undercovers/100 Stickies Origi,EACH,$386.52,$444.50,$635.00,I,https://amber.co.nz/nano-shield-60hz-filter-undercovers~100-stickies-origi-ryc017056
Rycote,RR-RYC017057,Nano Shield 80Hz Filter Undercovers/30 Stickies Origin,EACH,$386.52,$444.50,$635.00,I,https://amber.co.nz/nano-shield-80hz-filter-undercovers~30-stickies-origin
Rycote,RR-RYC018504,Replacement Filler Strip 40mm,EACH,$39.56,$45.50,$65.00,I,https://amber.co.nz/replacement-filler-strip-40mm
Rycote,RR-RYC018505,Replacement Filler Strip 120mm,EACH,$39.56,$45.50,$65.00,I,https://amber.co.nz/replacement-filler-strip-120mm
Rycote,RR-RYC018506,Replacement Filler Strip 180mm,EACH,$39.56,$45.50,$65.00,I,https://amber.co.nz/replacement-filler-strip-180mm
Rycote,RR-RYC018507,Replacement Filler Strip 240mm,EACH,$39.56,$45.50,$65.00,I,https://amber.co.nz/replacement-filler-strip-240mm
Rycote,RR-RYC018525,Replacement Filler Strip 105mm,EACH,$39.56,$45.50,$65.00,I,https://amber.co.nz/replacement-filler-strip-105mm
Rycote,RR-RYC019101,"Cyclone Windshield Only, Large",EACH,$248.96,$286.30,$409.00,I,https://amber.co.nz/cyclone-windshield-only-large
Rycote,RR-RYC019102,Cyclone Windshield Only Medium,EACH,$248.96,$286.30,$409.00,I,https://amber.co.nz/cyclone-windshield-only-medium
Rycote,RR-RYC019103,"Cyclone Windshield Only, Small",EACH,$248.96,$286.30,$409.00,I,https://amber.co.nz/cyclone-windshield-only-small
Rycote,RR-RYC020520,"Super-Shield, Windjammer (Small)",EACH,$139.39,$160.30,$229.00,I,https://amber.co.nz/super-shield-windjammer-(small)
Rycote,RR-RYC020521,"Super-Shield, Windjammer (Medium)",EACH,$139.39,$160.30,$229.00,I,https://amber.co.nz/super-shield-windjammer-(medium)
Rycote,RR-RYC020522,"Super-Shield, Windjammer (Large)",EACH,$139.39,$160.30,$229.00,I,https://amber.co.nz/super-shield-windjammer-(large)
Rycote,RR-RYC021501,Windjammer WJ 1,EACH,$222.17,$255.50,$365.00,I,https://amber.co.nz/windjammer-wj-1
Rycote,RR-RYC021502,Windjammer WJ 2,EACH,$222.17,$255.50,$365.00,I,https://amber.co.nz/windjammer-wj-2
Rycote,RR-RYC021503,Windjammer WJ 3,EACH,$222.17,$255.50,$365.00,I,https://amber.co.nz/windjammer-wj-3
Rycote,RR-RYC021504,Windjammer WJ 4,EACH,$222.17,$255.50,$365.00,I,https://amber.co.nz/windjammer-wj-4
Rycote,RR-RYC021505,Windjammer WJ 5,EACH,$222.17,$255.50,$365.00,I,https://amber.co.nz/windjammer-wj-5
Rycote,RR-RYC021506,Windjammer WJ 6,EACH,$222.17,$255.50,$365.00,I,https://amber.co.nz/windjammer-wj-6
Rycote,RR-RYC021507,Windjammer WJ 7,EACH,$242.87,$279.30,$399.00,I,https://amber.co.nz/windjammer-wj-7
Rycote,RR-RYC021508,Windjammer WJ 8,EACH,$242.87,$279.30,$399.00,I,https://amber.co.nz/windjammer-wj-8
Rycote,RR-RYC021509,Windjammer WJ 9,EACH,$222.17,$255.50,$365.00,I,https://amber.co.nz/windjammer-wj-9
